2013-04-06 00:04:00,178.23
2013-04-06 01:04:00,160.69
2013-04-06 02:04:00,137.37
2013-04-06 04:04:00,142.03
2013-04-06 18:04:00,148.28
2013-04-06 19:04:00,158.29
2013-04-06 20:04:00,134.39
2013-04-06 21:04:00,148.72
2013-04-06 23:04:00,100
2013-04-07 00:04:00,160.69
2013-04-07 01:04:00,154.28
2013-04-07 02:04:00,143.44
2013-04-07 14:04:00,166.18
2013-04-07 15:04:00,169.8
2013-04-07 20:04:00,183.75
2013-04-08 16:04:00,194.86
2013-04-08 18:04:00,204.47
2013-04-08 19:04:00,150.7
2013-04-08 20:04:00,142.48
2013-04-08 21:04:00,207.87
2013-04-08 22:04:00,184.38
2013-04-08 23:04:00,199.56
2013-04-09 00:04:00,150.92
2013-04-09 01:04:00,191.4
2013-04-09 02:04:00,137.28
2013-04-09 03:04:00,211.14
2013-04-09 06:04:00,190.01
2013-04-09 13:04:00,202.48
2013-04-09 17:04:00,197.72
2013-04-09 18:04:00,212.77
2013-04-09 19:04:00,218.75
2013-04-09 20:04:00,229.43
2013-04-09 21:04:00,248.64
2013-04-09 22:04:00,268.29
2013-04-10 00:04:00,245.38
2013-04-10 01:04:00,250.01
2013-04-10 02:04:00,190.76
2013-04-10 03:04:00,247.07
2013-04-10 04:04:00,232.01
2013-04-10 05:04:00,209.81
2013-04-10 06:04:00,206.76
2013-04-10 11:04:00,335.85
2013-04-10 14:04:00,396.4
2013-04-10 15:04:00,238.32
2013-04-10 17:04:00,213.39
2013-04-10 18:04:00,349.38
2013-04-10 19:04:00,357
2013-04-10 20:04:00,258.85
2013-04-10 22:04:00,236.42
2013-04-10 23:04:00,241.82
2013-04-11 02:04:00,201.46
2013-04-11 05:04:00,263.5
2013-04-11 18:04:00,177.62
2013-04-11 20:04:00,259.16
2013-04-11 21:04:00,251.45
2013-04-11 22:04:00,160.94
2013-04-11 23:04:00,171.02
2013-04-12 00:04:00,105
2013-04-12 03:04:00,166.58
2013-04-12 09:04:00,95.7
2013-04-12 10:04:00,102.89
2013-04-12 15:04:00,85.69
2013-04-12 18:04:00,104.92
2013-04-12 19:04:00,152.09
2013-04-12 20:04:00,116.75
2013-04-12 21:04:00,102.9
2013-04-12 22:04:00,96.61
2013-04-12 23:04:00,97.69
2013-04-13 01:04:00,150
2013-04-13 03:04:00,111.78
2013-04-13 04:04:00,150
2013-04-13 05:04:00,149.98
2013-04-13 07:04:00,150
2013-04-13 18:04:00,207.24
2013-04-13 19:04:00,150.01
2013-04-13 22:04:00,150
2013-04-13 23:04:00,150.04
2013-04-14 00:04:00,113.81
2013-04-14 01:04:00,150
2013-04-14 02:04:00,150
2013-04-14 04:04:00,150
2013-04-15 01:04:00,150
2013-04-15 03:04:00,161.4
2013-04-15 17:04:00,102.97
2013-04-15 18:04:00,143.43
2013-04-15 19:04:00,117.96
2013-04-15 20:04:00,112.68
2013-04-15 21:04:00,117.84
2013-04-15 23:04:00,100.24
2013-04-16 00:04:00,135.13
2013-04-16 05:04:00,96.48
2013-04-16 07:04:00,102
2013-04-16 16:04:00,226.1
2013-04-16 20:04:00,99.38
2013-04-16 21:04:00,111.76
2013-04-16 22:04:00,80.99
2013-04-16 23:04:00,102.75
2013-04-17 07:04:00,102
2013-04-17 16:04:00,112.51
2013-04-17 17:04:00,141.36
2013-04-17 18:04:00,137.91
2013-04-17 19:04:00,140.22
2013-04-17 20:04:00,102.93
2013-04-17 23:04:00,105.27
2013-04-18 03:04:00,103.38
2013-04-18 04:04:00,153.36
2013-04-18 14:04:00,101.07
2013-04-18 18:04:00,205.74
2013-04-18 20:04:00,104.78
2013-04-18 22:04:00,105.99
2013-04-19 00:04:00,107.53
2013-04-19 01:04:00,106.89
2013-04-19 02:04:00,114.11
2013-04-19 03:04:00,119.62
2013-04-19 04:04:00,103.31
2013-04-19 06:04:00,87.01
2013-04-19 07:04:00,124.62
2013-04-19 17:04:00,129.14
2013-04-19 19:04:00,127.33
2013-04-19 20:04:00,129.16
2013-04-19 22:04:00,125.21
2013-04-19 23:04:00,131.32
2013-04-20 01:04:00,134.08
2013-04-20 02:04:00,178.21
2013-04-20 03:04:00,118.91
2013-04-20 04:04:00,118.07
2013-04-20 16:04:00,131.75
2013-04-21 00:04:00,127.1
2013-04-21 01:04:00,136.06
2013-04-21 18:04:00,137.52
2013-04-22 07:04:00,137.97
2013-04-22 08:04:00,134.86
2013-04-23 00:04:00,133.36
2013-04-23 05:04:00,192.72
2013-04-23 07:04:00,115.49
2013-04-23 19:04:00,153.11
2013-04-23 21:04:00,147.54
2013-04-23 22:04:00,151.82
2013-04-23 23:04:00,153.71
2013-04-24 00:04:00,152.24
2013-04-24 02:04:00,158.62
2013-04-24 03:04:00,153.37
2013-04-24 05:04:00,135.67
2013-04-24 10:04:00,159.89
2013-04-24 11:04:00,137.44
2013-04-24 14:04:00,165.02
2013-04-24 17:04:00,97.66
2013-04-24 19:04:00,179.7
2013-04-24 20:04:00,160.43
2013-04-24 22:04:00,179.21
2013-04-24 23:04:00,150.5
2013-04-25 00:04:00,143.72
2013-04-25 01:04:00,164.06
2013-04-25 02:04:00,154.02
2013-04-25 04:04:00,156.99
2013-04-25 06:04:00,165.72
2013-04-25 22:04:00,160.67
2013-04-25 23:04:00,153.24
2013-04-26 01:04:00,145.22
2013-04-26 02:04:00,156.91
2013-04-26 04:04:00,214.72
2013-04-26 08:04:00,116.71
2013-04-26 11:04:00,146.04
2013-04-26 16:04:00,144.43
2013-04-26 18:04:00,145.33
2013-04-26 23:04:00,144.05
2013-04-27 05:04:00,149.12
2013-04-27 13:04:00,142.6
2013-04-27 17:04:00,203.87
2013-04-27 20:04:00,147.42
2013-04-28 01:04:00,142.18
2013-04-28 07:04:00,139.11
2013-04-28 08:04:00,137.96
2013-04-28 22:04:00,155.03
2013-04-29 02:04:00,122.13
2013-04-29 13:04:00,149.55
2013-04-29 15:04:00,166.06
2013-04-29 16:04:00,162.27
2013-04-29 18:04:00,156.73
2013-04-29 19:04:00,161.27
2013-04-29 20:04:00,152.32
2013-04-29 21:04:00,151.82
