Date,Weighted
1446483600,336.65
1446487200,336.61
1446490800,342.74
1446494400,350.0
1446498000,355.0
1446501600,362.0
1446505200,363.96
1446508800,363.0
1446512400,363.9
1446516000,365.6
1446519600,369.89
1446523200,375.0
1446526800,377.02
1446530400,380.01
1446534000,370.23
1446537600,370.67
1446541200,374.65
1446544800,374.65
1446548400,374.46
1446552000,375.95
1446555600,390.95
1446559200,394.97
1446562800,392.0
1446566400,394.96
1446570000,399.11
1446573600,415.99
1446577200,420.98
1446580800,398.85
1446584400,399.0
1446588000,397.0
1446591600,402.5
1446595200,404.09
1446598800,408.18
1446602400,421.0
1446606000,424.66
1446609600,439.0
1446613200,449.08
1446616800,442.99
1446620400,433.49
1446624000,443.94
1446627600,441.58
1446631200,443.52
1446634800,459.92
1446638400,477.75
1446642000,493.0
1446645600,496.77
1446649200,492.45
1446652800,483.53
1446656400,475.25
1446660000,472.0
1446663600,461.63
1446667200,465.08
1446670800,468.78
1446674400,420.0
1446678000,394.79
1446681600,415.0
1446685200,411.0
1446688800,429.25
1446692400,429.51
1446696000,441.95
1446699600,414.73
1446703200,394.59
1446706800,390.01
1446710400,388.19
1446714000,375.0
1446717600,374.4
1446721200,392.01
1446724800,405.0
1446728400,401.8
1446732000,400.0
1446735600,395.07
1446739200,389.22
1446742800,399.25
1446746400,398.8
1446750000,405.24
1446753600,413.6
1446757200,404.67
1446760800,411.99
1446764400,395.0
1446768000,388.0
1446771600,376.63
1446775200,384.99
1446778800,363.28
1446782400,367.49
1446786000,355.0
1446789600,360.0
1446793200,360.0
1446796800,388.0
1446800400,372.32
1446804000,372.27
1446807600,370.47
1446811200,372.33
1446814800,380.0
1446818400,375.72
1446822000,373.78
1446825600,387.18
1446829200,397.01
1446832800,395.0
1446836400,395.99
1446840000,366.73
1446843600,376.99
1446847200,375.0
1446850800,379.98
1446854400,376.0
1446858000,381.0
1446861600,376.75
1446865200,379.64
1446868800,374.97
1446872400,382.0
1446876000,382.0
1446879600,385.12
1446883200,381.9
1446886800,385.19
1446890400,384.28
1446894000,390.0
1446897600,385.9
1446901200,385.9
1446904800,391.83
1446908400,388.0
1446912000,383.5
1446915600,383.0
1446919200,382.98
1446922800,389.2
1446926400,385.1
1446930000,385.0
1446933600,385.0
1446937200,388.13
1446940800,387.0
1446944400,383.67
1446948000,383.67
1446951600,389.61
1446955200,389.61
1446958800,387.25
1446962400,387.25
1446966000,387.25
1446969600,377.77
1446973200,377.77
1446976800,386.44
1446980400,386.44
1446984000,386.44
1446987600,386.89
1446991200,386.89
1446994800,386.89
1446998400,386.58
1447002000,386.58
1447005600,384.0
1447009200,381.51
1447012800,381.51
1447016400,383.86
1447020000,370.0
1447023600,377.0
1447027200,369.24
1447030800,369.5
1447034400,365.0
1447038000,368.81
1447041600,369.07
1447045200,368.0
1447048800,368.0
1447052400,367.63
1447056000,367.63
1447059600,370.0
1447063200,371.0
1447066800,371.0
1447070400,386.79
1447074000,385.0
1447077600,379.74
1447081200,383.37
1447084800,384.0
1447088400,377.0
1447092000,372.92
1447095600,377.91
1447099200,382.87
1447102800,380.0
1447106400,379.94
1447110000,383.0
1447113600,377.1
1447117200,370.0
1447120800,370.0
1447124400,376.99
1447128000,377.0
1447131600,377.0
1447135200,379.93
1447138800,378.0
1447142400,379.66
1447146000,378.45
1447149600,377.72
1447153200,377.6
1447156800,374.12
1447160400,374.38
1447164000,376.46
1447167600,355.01
1447171200,351.43
1447174800,358.18
1447178400,352.36
1447182000,353.5
1447185600,354.0
1447189200,346.93
1447192800,331.0
1447196400,344.8
1447200000,336.46
1447203600,335.89
1447207200,327.86
1447210800,311.0
1447214400,311.0
1447218000,314.08
1447221600,309.01
1447225200,314.2
1447228800,311.2
1447232400,322.0
1447236000,323.48
1447239600,326.61
1447243200,326.61
1447246800,326.61
1447250400,323.9
1447254000,314.0
1447257600,307.59
1447261200,307.99
1447264800,308.92
1447268400,309.0
1447272000,309.0
1447275600,312.99
1447279200,310.0
1447282800,306.0
1447286400,310.0
1447290000,314.5
1447293600,317.73
1447297200,317.96
1447300800,320.0
1447304400,320.71
1447308000,324.95
1447311600,330.2
1447315200,332.0
1447318800,333.37
1447322400,344.8
1447326000,343.31
1447329600,329.45
1447333200,334.0
1447336800,325.0
1447340400,326.0
1447344000,326.0
1447347600,331.0
1447351200,331.0
1447354800,328.29
1447358400,328.04
1447362000,328.12
1447365600,329.69
1447369200,335.9
1447372800,340.0
1447376400,340.0
1447380000,340.0
1447383600,340.0
1447387200,337.87
1447390800,337.91
1447394400,340.0
1447398000,338.04
1447401600,334.97
1447405200,329.0
1447408800,331.04
1447412400,329.12
1447416000,327.14
1447419600,348.0
1447423200,330.14
1447426800,330.14
1447430400,331.0
1447434000,330.05
1447437600,331.0
1447441200,333.0
1447444800,333.0
1447448400,333.0
1447452000,334.0
1447455600,339.65
1447459200,337.08
1447462800,336.5
1447466400,332.92
1447470000,337.6
1447473600,340.0
1447477200,340.0
1447480800,340.0
1447484400,340.0
1447488000,340.0
1447491600,340.0
1447495200,340.0
1447498800,337.6
1447502400,337.6
1447506000,337.6
1447509600,337.6
1447513200,337.6
1447516800,337.6
1447520400,337.6
1447524000,333.58
1447527600,338.0
1447531200,335.15
1447534800,341.0
1447538400,343.51
1447542000,343.51
1447545600,349.99
1447549200,351.15
1447552800,351.16
1447556400,337.69
1447560000,337.69
1447563600,333.58
1447567200,333.58
1447570800,334.22
1447574400,334.22
1447578000,336.0
1447581600,336.0
1447585200,336.0
1447588800,334.03
1447592400,336.0
1447596000,331.0
1447599600,354.99
1447603200,345.64
1447606800,342.98
1447610400,323.41
1447614000,322.2
1447617600,322.0
1447621200,332.0
1447624800,320.96
1447628400,324.96
1447632000,320.82
1447635600,324.99
1447639200,318.52
1447642800,316.0
1447646400,324.06
1447650000,324.06
1447653600,324.06
1447657200,324.06
1447660800,322.53
1447664400,320.28
1447668000,320.28
1447671600,320.28
1447675200,320.28
1447678800,320.28
1447682400,325.0
1447686000,321.97
1447689600,321.54
1447693200,321.01
1447696800,331.77
1447700400,332.83
1447704000,335.17
1447707600,330.0
1447711200,336.99
1447714800,336.99
1447718400,334.99
1447722000,334.61
1447725600,338.99
1447729200,339.0
1447732800,337.37
1447736400,335.51
1447740000,332.0
1447743600,333.01
1447747200,333.01
1447750800,333.01
1447754400,333.09
1447758000,333.09
1447761600,333.01
1447765200,339.56
1447768800,339.7
1447772400,333.0
1447776000,336.0
1447779600,334.51
1447783200,334.6
1447786800,335.7
1447790400,338.0
1447794000,335.49
1447797600,334.5
1447801200,336.0
1447804800,335.5
1447808400,335.41
1447812000,335.9
1447815600,334.36
1447819200,335.36
1447822800,335.36
1447826400,330.01
1447830000,331.9
1447833600,330.15
1447837200,330.15
1447840800,330.15
1447844400,330.15
1447848000,330.15
1447851600,334.0
1447855200,335.37
1447858800,334.24
1447862400,332.9
1447866000,332.9
1447869600,333.0
1447873200,332.9
1447876800,333.0
1447880400,334.25
1447884000,336.6
1447887600,334.9
1447891200,332.9
1447894800,333.5
1447898400,335.75
1447902000,332.8
1447905600,332.8
1447909200,334.1
1447912800,332.23
1447916400,332.0
1447920000,332.6
1447923600,332.6
1447927200,332.6
1447930800,332.6
1447934400,333.47
1447938000,327.5
1447941600,327.2
1447945200,328.0
1447948800,326.24
1447952400,325.9
1447956000,327.99
1447959600,326.16
1447963200,328.0
1447966800,328.0
1447970400,328.0
1447974000,327.13
1447977600,325.01
1447981200,318.88
1447984800,316.03
1447988400,311.01
1447992000,318.0
1447995600,319.04
1447999200,317.98
1448002800,317.98
1448006400,317.09
1448010000,319.39
1448013600,320.0
1448017200,323.6
1448020800,323.37
1448024400,325.0
1448028000,323.6
1448031600,320.86
1448035200,324.99
1448038800,323.92
1448042400,323.59
1448046000,320.0
1448049600,320.0
1448053200,321.0
1448056800,321.48
1448060400,320.51
1448064000,321.0
1448067600,320.5
1448071200,320.99
1448074800,321.0
1448078400,321.0
1448082000,323.88
1448085600,325.31
1448089200,326.99
1448092800,327.33
1448096400,326.81
1448100000,327.59
1448103600,326.29
1448107200,326.73
1448110800,327.23
1448114400,326.89
1448118000,324.64
1448121600,325.25
1448125200,325.93
1448128800,326.55
1448132400,325.84
1448136000,324.73
1448139600,325.34
1448143200,325.98
1448146800,325.22
1448150400,327.59
1448154000,326.0
1448157600,326.39
1448161200,326.14
1448164800,326.22
1448168400,328.75
1448172000,328.75
1448175600,325.48
1448179200,327.51
1448182800,326.43
1448186400,326.43
1448190000,326.43
1448193600,324.92
1448197200,324.22
1448200800,320.99
1448204400,323.46
1448208000,324.19
1448211600,324.19
1448215200,324.19
1448218800,323.07
1448222400,322.47
1448226000,323.07
1448229600,324.49
1448233200,324.38
1448236800,324.37
1448240400,324.0
1448244000,324.0
1448247600,324.17
1448251200,324.17
1448254800,324.17
1448258400,321.91
1448262000,321.91
1448265600,323.59
1448269200,323.76
1448272800,323.76
1448276400,323.76
1448280000,323.76
1448283600,323.76
1448287200,323.76
1448290800,326.0
1448294400,325.97
1448298000,325.0
1448301600,325.5
1448305200,325.51
1448308800,325.8
1448312400,323.98
1448316000,324.97
1448319600,322.87
1448323200,323.09
1448326800,321.52
1448330400,321.87
1448334000,319.59
1448337600,320.11
1448341200,319.61
1448344800,319.61
1448348400,319.61
1448352000,319.94
1448355600,320.74
1448359200,320.3
1448362800,320.3
1448366400,320.9
1448370000,320.9
1448373600,320.74
1448377200,321.0
1448380800,321.12
1448384400,321.99
1448388000,322.19
1448391600,322.01
1448395200,320.99
1448398800,319.68
1448402400,321.0
1448406000,319.61
1448409600,317.52
1448413200,317.52
1448416800,319.22
1448420400,317.9
1448424000,315.21
1448427600,315.21
1448431200,320.98
1448434800,320.98
1448438400,320.98
1448442000,320.98
1448445600,317.33
1448449200,317.33
1448452800,324.99
1448456400,323.07
1448460000,325.52
1448463600,323.72
1448467200,325.82
1448470800,324.4
1448474400,326.99
1448478000,326.01
1448481600,329.0
1448485200,330.0
1448488800,328.01
1448492400,327.5
1448496000,327.58
1448499600,334.93
1448503200,332.0
1448506800,329.98
1448510400,329.98
1448514000,332.0
1448517600,332.5
1448521200,334.79
1448524800,335.01
1448528400,341.87
1448532000,339.0
1448535600,347.5
1448539200,355.0
1448542800,353.29
1448546400,353.79
1448550000,352.06
1448553600,345.0
1448557200,342.0
1448560800,343.27
1448564400,350.0
1448568000,343.05
1448571600,345.87
1448575200,351.0
1448578800,350.28
1448582400,355.78
1448586000,350.17
1448589600,351.69
1448593200,350.82
1448596800,350.82
1448600400,348.79
1448604000,348.79
1448607600,350.34
1448611200,350.33
1448614800,360.03
1448618400,361.13
1448622000,361.13
1448625600,359.13
1448629200,359.91
1448632800,355.91
1448636400,352.01
1448640000,356.44
1448643600,360.01
1448647200,365.0
1448650800,361.5
1448654400,358.0
1448658000,358.53
1448661600,363.98
1448665200,360.0
1448668800,359.26
1448672400,352.0
1448676000,358.49
1448679600,355.13
1448683200,353.78
1448686800,355.0
1448690400,359.99
1448694000,356.17
1448697600,356.17
1448701200,356.89
1448704800,353.9
1448708400,354.57
1448712000,354.25
1448715600,352.96
1448719200,352.53
1448722800,352.53
1448726400,353.78
1448730000,354.0
1448733600,357.0
1448737200,357.0
1448740800,357.2
1448744400,357.5
1448748000,357.5
1448751600,355.33
1448755200,357.0
1448758800,357.0
1448762400,357.0
1448766000,357.0
1448769600,357.01
1448773200,354.01
1448776800,354.55
1448780400,355.41
1448784000,355.41
1448787600,357.0
1448791200,357.0
1448794800,357.0
1448798400,360.0
1448802000,359.47
1448805600,359.46
1448809200,359.85
1448812800,363.38
1448816400,363.39
1448820000,364.98
1448823600,362.59
1448827200,362.2
1448830800,365.0
1448834400,366.69
1448838000,373.0
1448841600,370.0
1448845200,380.0
1448848800,377.11
1448852400,375.85
1448856000,373.87
1448859600,374.5
1448863200,377.0
1448866800,377.0
1448870400,377.0
1448874000,378.23
1448877600,379.0
1448881200,377.75
1448884800,377.52
1448888400,377.52
1448892000,375.0
1448895600,375.72
1448899200,377.0
1448902800,373.01
1448906400,375.01
1448910000,375.0
1448913600,377.0
1448917200,375.0
1448920800,376.23
1448924400,380.99
1448928000,377.2
1448931600,377.37
1448935200,377.02
1448938800,376.58
1448942400,377.32
1448946000,376.1
1448949600,377.2
1448953200,376.32
1448956800,376.77
1448960400,360.01
1448964000,364.3
1448967600,360.83
1448971200,360.45
1448974800,364.34
1448978400,361.85
1448982000,362.0
1448985600,364.56
1448989200,360.87
1448992800,359.01
1448996400,364.0
1449000000,363.05
1449003600,361.76
1449007200,363.0
1449010800,364.0
1449014400,363.9
1449018000,352.0
1449021600,349.0
1449025200,352.45
1449028800,352.52
1449032400,352.19
1449036000,353.81
1449039600,353.81
1449043200,354.76
1449046800,354.78
1449050400,352.37
1449054000,352.37
1449057600,352.37
1449061200,351.79
1449064800,351.79
1449068400,359.5
1449072000,358.3
1449075600,359.0
1449079200,363.0
1449082800,359.25
1449086400,359.25
1449090000,360.99
1449093600,361.99
1449097200,361.0
1449100800,361.01
1449104400,359.9
1449108000,359.56
1449111600,362.44
1449115200,365.21
1449118800,368.94
1449122400,369.14
1449126000,363.41
1449129600,364.99
1449133200,360.92
1449136800,363.5
1449140400,358.38
1449144000,360.0
1449147600,361.0
1449151200,362.19
1449154800,362.0
1449158400,359.0
1449162000,360.1
1449165600,364.0
1449169200,364.0
1449172800,363.02
1449176400,363.82
1449180000,361.06
1449183600,362.6
1449187200,363.0
1449190800,362.5
1449194400,356.63
1449198000,356.0
1449201600,358.5
1449205200,360.0
1449208800,360.0
1449212400,360.0
1449216000,361.0
1449219600,359.99
1449223200,359.0
1449226800,360.01
1449230400,358.78
1449234000,359.56
1449237600,359.56
1449241200,361.0
1449244800,363.0
1449248400,364.48
1449252000,362.06
1449255600,361.45
1449259200,363.81
1449262800,362.0
1449266400,363.25
1449270000,359.45
1449273600,362.64
1449277200,362.6
1449280800,366.49
1449284400,367.31
1449288000,369.2
1449291600,371.37
1449295200,371.0
1449298800,374.35
1449302400,372.58
1449306000,371.0
1449309600,371.34
1449313200,379.0
1449316800,381.43
1449320400,375.84
1449324000,377.94
1449327600,372.4
1449331200,377.05
1449334800,377.44
1449338400,378.04
1449342000,376.53
1449345600,376.53
1449349200,377.95
1449352800,378.03
1449356400,389.9
1449360000,385.82
1449363600,393.06
1449367200,394.99
1449370800,391.91
1449374400,392.66
1449378000,393.65
1449381600,401.48
1449385200,398.3
1449388800,391.71
1449392400,391.71
1449396000,392.87
1449399600,389.87
1449403200,393.79
1449406800,389.53
1449410400,390.74
1449414000,391.63
1449417600,391.0
1449421200,391.0
1449424800,392.83
1449428400,392.83
1449432000,394.74
1449435600,394.67
1449439200,396.24
1449442800,394.44
1449446400,388.0
1449450000,390.25
1449453600,392.85
1449457200,392.89
1449460800,392.18
1449464400,387.46
1449468000,389.54
1449471600,391.56
1449475200,390.23
1449478800,389.34
1449482400,389.5
1449486000,395.15
1449489600,393.83
1449493200,399.14
1449496800,395.89
1449500400,395.75
1449504000,396.0
1449507600,396.84
1449511200,397.54
1449514800,399.77
1449518400,397.69
1449522000,392.92
1449525600,396.45
1449529200,398.0
1449532800,397.9
1449536400,396.45
1449540000,395.0
1449543600,395.0
1449547200,395.0
1449550800,395.0
1449554400,394.54
1449558000,392.62
1449561600,392.62
1449565200,396.45
1449568800,396.45
1449572400,396.45
1449576000,396.45
1449579600,396.45
1449583200,395.3
1449586800,399.32
1449590400,397.0
1449594000,396.99
1449597600,396.99
1449601200,396.99
1449604800,396.99
1449608400,398.74
1449612000,399.06
1449615600,396.69
1449619200,420.0
1449622800,416.77
1449626400,414.01
1449630000,419.47
1449633600,422.2
1449637200,416.52
1449640800,422.36
1449644400,421.98
1449648000,420.0
1449651600,421.92
1449655200,417.46
1449658800,420.71
1449662400,422.78
1449666000,420.21
1449669600,420.83
1449673200,420.74
1449676800,414.99
1449680400,410.0
1449684000,414.99
1449687600,412.68
1449691200,414.9
1449694800,414.1
1449698400,418.72
1449702000,419.5
1449705600,420.0
1449709200,417.0
1449712800,419.38
1449716400,417.0
1449720000,415.0
1449723600,417.22
1449727200,415.0
1449730800,414.06
1449734400,413.79
1449738000,415.0
1449741600,417.0
1449745200,417.0
1449748800,415.57
1449752400,415.5
1449756000,420.1
1449759600,419.87
1449763200,415.51
1449766800,416.78
1449770400,417.47
1449774000,417.8
1449777600,418.0
1449781200,416.97
1449784800,418.49
1449788400,418.0
1449792000,418.14
1449795600,418.15
1449799200,419.99
1449802800,419.99
1449806400,420.79
1449810000,421.0
1449813600,422.0
1449817200,422.0
1449820800,422.0
1449824400,434.0
1449828000,435.0
1449831600,438.0
1449835200,436.38
1449838800,436.71
1449842400,433.62
1449846000,433.33
1449849600,434.0
1449853200,436.51
1449856800,439.0
1449860400,442.01
1449864000,448.79
1449867600,454.97
1449871200,447.56
1449874800,449.5
1449878400,454.99
1449882000,452.24
1449885600,453.98
1449889200,467.39
1449892800,467.3
1449896400,430.0
