Date,Weighted,Volume
2014-10-29 22:10:00,343.032447,1129722.48
2014-10-30 02:10:00,338.869983,763687.56
2014-10-30 06:10:00,338.257114,610855.14
2014-10-30 10:10:00,337.139887,657230.61
2014-10-30 14:10:00,335.962402,839593.56
2014-10-30 18:10:00,346.642962,1180149.43
2014-10-30 22:10:00,349.472956,1470746.45
2014-10-31 02:10:00,347.467175,806982.09
2014-10-31 06:10:00,344.675347,650698.8
2014-10-31 10:10:00,341.983515,716725.63
2014-10-31 14:10:00,340.558269,863046.17
2014-10-31 18:10:00,343.870682,960523.66
2014-10-31 22:10:00,344.882385,618098.21
2014-11-01 02:11:00,342.628942,448302.56
2014-11-01 06:11:00,334.60773,531216.54
2014-11-01 10:11:00,328.460613,641999.26
2014-11-01 14:11:00,326.909075,856452.74
2014-11-01 18:11:00,328.982558,1040966.61
2014-11-01 22:11:00,325.333913,1021502.94
2014-11-02 02:11:00,328.104803,832040.97
2014-11-02 06:11:00,327.780272,668573.42
2014-11-02 10:11:00,323.488053,503088.62
2014-11-02 14:11:00,322.745998,694901.18
2014-11-02 18:11:00,326.916732,624956.91
2014-11-02 22:11:00,326.372344,555188.73
2014-11-03 02:11:00,329.364597,635653.91
2014-11-03 06:11:00,330.959841,472306.17
2014-11-03 10:11:00,326.762283,500060.66
2014-11-03 14:11:00,328.44153,689234.55
2014-11-03 18:11:00,332.216601,1085019.42
2014-11-03 22:11:00,331.038938,1053183.83
2014-11-04 02:11:00,327.537133,884985.68
2014-11-04 06:11:00,324.194138,660668.75
2014-11-04 10:11:00,322.936337,637017.76
2014-11-04 14:11:00,327.282562,740584.8
2014-11-04 18:11:00,328.995175,1039124.68
2014-11-04 22:11:00,333.02882,992858.82
2014-11-05 02:11:00,333.390783,927349.8
2014-11-05 06:11:00,331.76746,756326.96
2014-11-05 10:11:00,333.417829,739013.95
2014-11-05 14:11:00,336.593994,825207.3
2014-11-05 18:11:00,342.622254,1122961.57
2014-11-05 22:11:00,343.079567,971330.3
2014-11-06 02:11:00,341.23942,901970.86
2014-11-06 06:11:00,338.420496,717031.81
2014-11-06 10:11:00,338.742213,623248.41
2014-11-06 14:11:00,339.711084,749287.15
2014-11-06 18:11:00,350.26429,1255417.27
2014-11-06 22:11:00,350.529107,1142016.82
2014-11-07 02:11:00,349.787995,957439.7
2014-11-07 06:11:00,350.975692,787484.16
2014-11-07 10:11:00,345.580014,872174.84
2014-11-07 14:11:00,343.836223,790809.56
2014-11-07 18:11:00,347.404489,863904.64
2014-11-07 22:11:00,346.10558,943449.2
2014-11-08 02:11:00,346.978602,625741.21
2014-11-08 06:11:00,345.458954,430745.86
2014-11-08 10:11:00,342.277366,317527.29
2014-11-08 14:11:00,342.909276,424497.68
2014-11-08 18:11:00,348.882684,505736.85
2014-11-08 22:11:00,348.450419,530606.36
2014-11-09 02:11:00,346.629389,337724.48
2014-11-09 06:11:00,343.792337,380193.07
2014-11-09 10:11:00,348.17527,660909.78
2014-11-09 14:11:00,352.924608,967602.81
2014-11-09 18:11:00,358.346771,1082124.83
2014-11-09 22:11:00,359.403879,1038001.53
2014-11-10 02:11:00,360.826702,1135211.32
2014-11-10 06:11:00,359.007722,833109.73
2014-11-10 10:11:00,363.284471,1574580.25
2014-11-10 14:11:00,369.774486,1803911.55
2014-11-10 18:11:00,375.229027,1576265.85
2014-11-10 22:11:00,373.039122,1463947.27
2014-11-11 02:11:00,369.080716,1240952.71
2014-11-11 06:11:00,370.798152,1166416.04
2014-11-11 10:11:00,368.502493,981440.06
2014-11-11 14:11:00,365.854227,886095.28
2014-11-11 18:11:00,366.029456,798628.69
2014-11-11 22:11:00,368.360643,724602.22
2014-11-12 02:11:00,375.452694,1166249.93
2014-11-12 06:11:00,380.933289,1343734.56
2014-11-12 10:11:00,382.6358,1787701.24
2014-11-12 14:11:00,393.241932,2327170.36
2014-11-12 18:11:00,424.938811,5432502.75
2014-11-12 22:11:00,431.846675,3679722.33
2014-11-13 02:11:00,443.160375,3834161.52
2014-11-13 06:11:00,465.385327,3056892.83
2014-11-13 10:11:00,440.74336,5610244.27
2014-11-13 14:11:00,435.721352,4533214.45
2014-11-13 18:11:00,419.988066,4309585.74
2014-11-13 22:11:00,413.160897,3960626.46
2014-11-14 02:11:00,408.572709,3199573.74
2014-11-14 06:11:00,392.480669,2077619.97
2014-11-14 10:11:00,391.211336,2468187.53
2014-11-14 14:11:00,401.866555,3254017.98
2014-11-14 18:11:00,395.44232,1902362.28
2014-11-14 22:11:00,398.06846,1349169.45
2014-11-15 02:11:00,400.203072,1274814.87
2014-11-15 06:11:00,397.148772,744312.4
2014-11-15 10:11:00,394.573755,696994.81
2014-11-15 14:11:00,384.441367,667832.32
2014-11-15 18:11:00,377.273967,954714.41
2014-11-15 22:11:00,378.85696,846601.34
2014-11-16 02:11:00,377.424296,730232.98
2014-11-16 06:11:00,381.108939,895022.91
2014-11-16 10:11:00,386.204981,756166.18
2014-11-16 14:11:00,383.989184,937236.96
2014-11-16 18:11:00,380.524363,1043249.4
2014-11-16 22:11:00,387.840948,1135295.78
2014-11-17 02:11:00,398.164698,1789921.53
2014-11-17 06:11:00,400.131839,1103647.64
2014-11-17 10:11:00,404.865793,1191997.77
2014-11-17 14:11:00,401.920855,1942049.42
2014-11-17 18:11:00,393.102655,2777010.81
2014-11-17 22:11:00,388.304477,2138307.33
2014-11-18 02:11:00,390.435247,1997786.88
2014-11-18 06:11:00,387.821263,1354857.46
2014-11-18 10:11:00,382.695588,1606869.89
2014-11-18 14:11:00,377.889187,1871995.01
2014-11-18 18:11:00,382.365104,1765456.16
2014-11-18 22:11:00,383.534946,1807807.31
2014-11-19 02:11:00,380.687684,1350622.8
2014-11-19 06:11:00,383.197345,1231213.07
2014-11-19 10:11:00,386.103548,1398281.72
2014-11-19 14:11:00,379.695959,1286520.02
2014-11-19 18:11:00,381.261074,1391278.85
2014-11-19 22:11:00,381.683899,934236.23
2014-11-20 02:11:00,381.520998,922727.61
2014-11-20 06:11:00,380.185125,919876.92
2014-11-20 10:11:00,365.549093,1881579.88
2014-11-20 14:11:00,362.57682,1492881.05
2014-11-20 18:11:00,364.331041,1568190.1
2014-11-20 22:11:00,363.296509,1299555.21
2014-11-21 02:11:00,353.97731,1266456.48
2014-11-21 06:11:00,349.08605,1593106.55
2014-11-21 10:11:00,350.977555,1686183.92
2014-11-21 14:11:00,353.434585,1254021.25
2014-11-21 18:11:00,357.148934,1197220.37
2014-11-21 22:11:00,357.354386,1294141.04
2014-11-22 02:11:00,355.077057,906302.23
2014-11-22 06:11:00,357.152693,805772.19
2014-11-22 10:11:00,359.235405,779558.79
2014-11-22 14:11:00,359.890328,713270.24
2014-11-22 18:11:00,359.137513,604467.94
2014-11-22 22:11:00,357.742774,822919.28
2014-11-23 02:11:00,357.099095,607493.41
2014-11-23 06:11:00,358.602244,579425.92
2014-11-23 10:11:00,357.425357,518184.56
2014-11-23 14:11:00,359.025294,744891.32
2014-11-23 18:11:00,367.989819,546501.68
2014-11-23 22:11:00,368.994862,1508063.55
2014-11-24 02:11:00,368.678945,1158190.16
2014-11-24 06:11:00,366.90344,929116.92
2014-11-24 10:11:00,371.978829,1571617.99
2014-11-24 14:11:00,375.616515,1577112.33
2014-11-24 18:11:00,381.588683,1884013.99
2014-11-24 22:11:00,384.20177,2124639.63
2014-11-25 02:11:00,385.01379,1569123.7
2014-11-25 06:11:00,384.375607,6169493.71
2014-11-25 10:11:00,390.077445,3592812.21
2014-11-25 14:11:00,383.903035,2333105.43
2014-11-25 18:11:00,377.193905,2320376.2
2014-11-25 22:11:00,378.606911,1420340.04
2014-11-26 02:11:00,372.177413,1934652.63
2014-11-26 06:11:00,378.428768,813232.07
2014-11-26 10:11:00,368.908854,2004215.4
2014-11-26 14:11:00,372.333175,1241463.06
2014-11-26 18:11:00,371.991055,1617219.95
2014-11-26 22:11:00,371.08298,1305458.79
2014-11-27 02:11:00,373.72538,966020.31
2014-11-27 06:11:00,372.384259,859414.46
2014-11-27 10:11:00,372.499785,675088.81
2014-11-27 14:11:00,370.91168,920139.15
2014-11-27 18:11:00,371.175068,790424.73
2014-11-27 22:11:00,368.217258,933058.85
2014-11-28 02:11:00,372.321256,412900.55
2014-11-28 06:11:00,366.645644,803151.95
2014-11-28 10:11:00,361.087465,1344816.1
2014-11-28 14:11:00,364.204167,2568360.5
2014-11-28 18:11:00,374.785832,2558059.47
2014-11-28 22:11:00,381.248949,8430969.76
2014-11-29 02:11:00,377.21756,1361996.81
2014-11-29 06:11:00,380.478094,1708822.24
2014-11-29 10:11:00,380.006474,2119003.5
2014-11-29 14:11:00,384.964832,23431204.04
2014-11-29 18:11:00,378.574198,2027147.47
2014-11-29 22:11:00,375.835343,1335463.24
2014-11-30 02:11:00,379.579911,752665.21
2014-11-30 06:11:00,379.68147,473227.39
2014-11-30 10:11:00,377.950297,856155.69
2014-11-30 14:11:00,378.12951,530451.42
2014-11-30 18:11:00,376.946237,920642.18
2014-11-30 22:11:00,377.477271,735963.66
2014-12-01 02:12:00,377.865478,607180.7
2014-12-01 06:12:00,380.915566,1533341.33
2014-12-01 10:12:00,378.795852,1345270.74
2014-12-01 14:12:00,379.791664,1203404.07
2014-12-01 18:12:00,380.623937,1516896.77
2014-12-01 22:12:00,382.479408,1275771.54
2014-12-02 02:12:00,379.707682,1280169.26
2014-12-02 06:12:00,381.135457,909305.35
2014-12-02 10:12:00,381.746749,1657445.13
2014-12-02 14:12:00,383.081081,1545720.67
2014-12-02 18:12:00,383.263846,2383720.99
2014-12-02 22:12:00,382.789266,1887912.83
2014-12-03 02:12:00,384.541173,1055054.08
2014-12-03 06:12:00,384.061798,1152911.27
2014-12-03 10:12:00,376.777137,2116677.44
2014-12-03 14:12:00,377.934036,1070940.34
2014-12-03 18:12:00,382.308155,2163508.61
2014-12-03 22:12:00,381.331437,1391230.55
2014-12-04 02:12:00,380.329,1181180.17
2014-12-04 06:12:00,380.680434,1031449.83
2014-12-04 10:12:00,376.350531,1466186.4
2014-12-04 14:12:00,371.774596,2368163.28
2014-12-04 18:12:00,375.481643,1634986
2014-12-04 22:12:00,375.688932,1839350.47
2014-12-05 02:12:00,371.988522,1402664.56
2014-12-05 06:12:00,372.678605,1281414.39
2014-12-05 10:12:00,374.047991,2431820.65
2014-12-05 14:12:00,374.805916,1901240.49
2014-12-05 18:12:00,376.624025,1273723.62
2014-12-05 22:12:00,378.411458,2960990.19
2014-12-06 02:12:00,379.704892,812503.92
2014-12-06 06:12:00,375.615723,938997.99
2014-12-06 10:12:00,375.588471,620750.09
2014-12-06 14:12:00,375.883122,621721.96
2014-12-06 18:12:00,378.942991,520265.99
2014-12-06 22:12:00,380.446998,667079.57
2014-12-07 02:12:00,382.654928,365531.12
2014-12-07 06:12:00,378.263574,381773.86
2014-12-07 10:12:00,372.805261,384216.83
2014-12-07 14:12:00,377.714769,826934.72
2014-12-07 18:12:00,379.170784,613035.74
2014-12-07 22:12:00,379.427958,762839.91
2014-12-08 02:12:00,380.852303,555225.53
2014-12-08 06:12:00,374.206417,829061.8
2014-12-08 10:12:00,368.752059,1944577.11
2014-12-08 14:12:00,369.61095,1394327.74
2014-12-08 18:12:00,372.164488,1787450.21
2014-12-08 22:12:00,369.849433,1995559.6
2014-12-09 02:12:00,362.813702,2871271.36
2014-12-09 06:12:00,352.830075,3697486.3
2014-12-09 10:12:00,351.274607,1680610.13
2014-12-09 14:12:00,351.02483,2052284.22
2014-12-09 18:12:00,352.482468,3833779.09
2014-12-09 22:12:00,355.087313,1394197.07
2014-12-10 02:12:00,354.840354,1319580.31
2014-12-10 06:12:00,351.59011,1214828.21
2014-12-10 10:12:00,350.236177,1346567.04
2014-12-10 14:12:00,349.911105,1991018.68
2014-12-10 18:12:00,351.67302,1685916.94
2014-12-10 22:12:00,351.170326,1977310.17
2014-12-11 02:12:00,344.674422,2695036.88
2014-12-11 06:12:00,356.059963,3963894.51
2014-12-11 10:12:00,357.809007,3736094.95
2014-12-11 14:12:00,354.736348,2476183.87
2014-12-11 18:12:00,355.210861,2269630.45
2014-12-11 22:12:00,351.391721,2922788.49
2014-12-12 02:12:00,350.728692,1527637.4
2014-12-12 06:12:00,350.806393,1095000.06
2014-12-12 10:12:00,353.000824,1460191.44
2014-12-12 14:12:00,352.255491,1365106.27
2014-12-12 18:12:00,355.096075,1726004.84
2014-12-12 22:12:00,356.271223,2316265.29
2014-12-13 02:12:00,351.745863,1646448.52
2014-12-13 06:12:00,348.164492,1069098.26
2014-12-13 10:12:00,347.368039,963109.15
2014-12-13 14:12:00,348.345462,1005321.52
2014-12-13 18:12:00,350.053036,1150361.79
2014-12-13 22:12:00,352.366087,1002879.69
2014-12-14 02:12:00,350.115516,891439.62
2014-12-14 06:12:00,350.384647,514855.2
2014-12-14 10:12:00,349.707979,437390.26
2014-12-14 14:12:00,348.802051,550897.96
2014-12-14 18:12:00,351.33656,803106.19
2014-12-14 22:12:00,352.099618,1130549.62
2014-12-15 02:12:00,351.960556,920500.04
2014-12-15 06:12:00,350.124718,760421.87
2014-12-15 10:12:00,347.876209,1135147.9
2014-12-15 14:12:00,347.385738,1405758.92
2014-12-15 18:12:00,350.005547,1656261.25
2014-12-15 22:12:00,350.502508,1868746.18
2014-12-16 02:12:00,346.062089,1414753.73
2014-12-16 06:12:00,340.18647,1690913.86
2014-12-16 10:12:00,334.489694,1913622.23
2014-12-16 14:12:00,334.418288,2303001.64
2014-12-16 18:12:00,336.303078,3253126.93
2014-12-16 22:12:00,334.557614,2425636.38
2014-12-17 02:12:00,333.579363,2326746.08
2014-12-17 06:12:00,330.678784,2455911.65
2014-12-17 10:12:00,324.172378,3145340.85
2014-12-17 14:12:00,318.777179,4392351.05
2014-12-17 18:12:00,319.314706,4250158.56
2014-12-17 22:12:00,321.755334,3264166.04
2014-12-18 02:12:00,322.207522,1799960.77
2014-12-18 06:12:00,311.437375,5241858.51
2014-12-18 10:12:00,309.907091,4157880.88
2014-12-18 14:12:00,311.971468,2331272.31
2014-12-18 18:12:00,314.272469,3327378.62
2014-12-18 22:12:00,313.273017,2074462.59
2014-12-19 02:12:00,312.851874,1208925.34
2014-12-19 06:12:00,311.006896,1782803.49
2014-12-19 10:12:00,314.383654,2847768.88
2014-12-19 14:12:00,312.434479,2203372.3
2014-12-19 18:12:00,315.199838,2530443.21
2014-12-19 22:12:00,319.163821,2545797.45
2014-12-20 02:12:00,320.093744,1811244.05
2014-12-20 06:12:00,324.058375,2091252.39
2014-12-20 10:12:00,326.951212,1574162.19
2014-12-20 14:12:00,329.986363,1465449.64
2014-12-20 18:12:00,329.041821,1417160.09
2014-12-20 22:12:00,331.997176,1409686.57
2014-12-21 02:12:00,330.78043,1239285.42
2014-12-21 06:12:00,323.876301,1361073.96
2014-12-21 10:12:00,324.746497,594195.16
2014-12-21 14:12:00,326.23004,810228.19
2014-12-21 18:12:00,327.003359,1203336.39
2014-12-21 22:12:00,325.385422,1538012.29
2014-12-22 02:12:00,324.357837,1071104.18
2014-12-22 06:12:00,329.353002,2969291.87
2014-12-22 10:12:00,330.798988,1425197.82
2014-12-22 14:12:00,328.505611,2588854.17
2014-12-22 18:12:00,334.94514,2077276.17
2014-12-22 22:12:00,335.750061,1562963.54
2014-12-23 02:12:00,333.567622,1162299.7
2014-12-23 06:12:00,333.487823,1774041.83
2014-12-23 10:12:00,332.610757,792554.89
2014-12-23 14:12:00,333.752653,1350977.34
2014-12-23 18:12:00,336.628045,1709121.18
2014-12-23 22:12:00,337.834549,1268507.92
2014-12-24 02:12:00,337.794808,836602.89
2014-12-24 06:12:00,335.788215,669135.25
2014-12-24 10:12:00,331.715547,1491383.15
2014-12-24 14:12:00,331.55735,1016730.56
2014-12-24 18:12:00,327.172329,1952718.23
2014-12-24 22:12:00,325.260675,1146121.04
2014-12-25 02:12:00,320.815585,1577382.86
2014-12-25 06:12:00,321.262177,721850.41
2014-12-25 10:12:00,319.843078,753614.26
2014-12-25 14:12:00,318.131513,803641.56
2014-12-25 18:12:00,319.359399,617101.36
2014-12-25 22:12:00,320.894802,452525.85
2014-12-26 02:12:00,319.451101,775087.4
2014-12-26 06:12:00,321.361228,933024.12
2014-12-26 10:12:00,323.228963,867947.34
2014-12-26 14:12:00,325.293298,753203.62
2014-12-26 18:12:00,329.112235,1940896.62
2014-12-26 22:12:00,331.757543,2248692.44
2014-12-27 02:12:00,326.480522,2067989.66
2014-12-27 06:12:00,322.314878,835926.86
2014-12-27 10:12:00,322.730503,329859.62
2014-12-27 14:12:00,316.977937,1430077.66
2014-12-27 18:12:00,317.850788,1154907.66
2014-12-27 22:12:00,317.093459,1121575.42
2014-12-28 02:12:00,320.361969,1786745.2
2014-12-28 06:12:00,316.75734,751582.81
2014-12-28 10:12:00,316.327689,685788.94
2014-12-28 14:12:00,313.615415,1325169.39
2014-12-28 18:12:00,318.440755,1074724.81
2014-12-28 22:12:00,318.532984,858707.59
2014-12-29 02:12:00,320.849225,1043379.22
2014-12-29 06:12:00,318.083582,743281.81
2014-12-29 10:12:00,313.81885,1026463.8
2014-12-29 14:12:00,317.293333,993385.14
2014-12-29 18:12:00,315.541822,1527089.89
2014-12-29 22:12:00,318.820422,1123947.2
2014-12-30 02:12:00,315.997393,1149083.44
2014-12-30 06:12:00,317.211794,467383.03
2014-12-30 10:12:00,313.015451,947920.34
2014-12-30 14:12:00,311.813246,983321.78
2014-12-30 18:12:00,315.684577,1610755.3
2014-12-30 22:12:00,314.039752,2004619.37
2014-12-31 02:12:00,314.447456,735646.68
2014-12-31 06:12:00,313.896526,627921.75
2014-12-31 10:12:00,314.288751,852423.38
2014-12-31 14:12:00,311.301016,1202767.51
2014-12-31 18:12:00,317.774332,1543979.68
2014-12-31 22:12:00,319.811732,1510083.84
2015-01-01 02:01:00,320.119112,903174.46
2015-01-01 06:01:00,317.209278,708058.69
2015-01-01 10:01:00,316.474693,644285.51
2015-01-01 14:01:00,316.236034,567548.81
2015-01-01 18:01:00,318.374281,533114.55
2015-01-01 22:01:00,316.964558,716885.08
2015-01-02 02:01:00,315.57969,797678.16
2015-01-02 06:01:00,315.709826,643965.96
2015-01-02 10:01:00,314.81224,642670.3
2015-01-02 14:01:00,316.372223,751001.22
2015-01-02 18:01:00,318.931358,860779.79
2015-01-02 22:01:00,320.888751,977876.38
2015-01-03 02:01:00,314.342732,952276.16
2015-01-03 06:01:00,309.786181,1795715.87
2015-01-03 10:01:00,306.533455,1244945.78
2015-01-03 14:01:00,301.016185,2499466.82
2015-01-03 18:01:00,303.530529,1633865.38
2015-01-03 22:01:00,292.568491,6083294.71
2015-01-04 02:01:00,282.198563,5249897.9
2015-01-04 06:01:00,281.27687,2789034.56
2015-01-04 10:01:00,285.240969,1826300.94
2015-01-04 14:01:00,268.347144,6048262.87
2015-01-04 18:01:00,266.854032,4978354.1
2015-01-04 22:01:00,265.835468,3363541.74
2015-01-05 02:01:00,271.787661,3815643.28
2015-01-05 06:01:00,271.261925,2894969.65
2015-01-05 10:01:00,274.399652,2538912.96
2015-01-05 14:01:00,271.969841,1259620.16
2015-01-05 18:01:00,272.67482,2154815.49
2015-01-05 22:01:00,274.433691,2331421.23
2015-01-06 02:01:00,276.647516,1115149.54
2015-01-06 06:01:00,274.459725,1006753.95
2015-01-06 10:01:00,274.194927,839560.19
2015-01-06 14:01:00,274.634932,877329.53
2015-01-06 18:01:00,278.804867,896594.63
2015-01-06 22:01:00,285.706144,1362252.61
2015-01-07 02:01:00,284.193983,976041.5
2015-01-07 06:01:00,285.947657,851949.59
2015-01-07 10:01:00,284.716372,1613188.73
2015-01-07 14:01:00,285.104182,1415972.77
2015-01-07 18:01:00,288.863796,2024065.73
2015-01-07 22:01:00,294.233509,1945945.68
2015-01-08 02:01:00,296.859242,505696.75
2015-01-08 06:01:00,292.047731,499588.53
2015-01-08 10:01:00,287.573121,965624.53
2015-01-08 14:01:00,282.575086,1287327.32
2015-01-08 18:01:00,287.578671,1646108.94
2015-01-08 22:01:00,284.873118,891966.22
2015-01-09 02:01:00,283.897677,958234.15
2015-01-09 06:01:00,281.616583,990403.28
2015-01-09 10:01:00,282.487023,720401.23
2015-01-09 14:01:00,283.127802,860490.51
2015-01-09 18:01:00,285.691923,1032119.21
2015-01-09 22:01:00,290.154222,1401555.15
2015-01-10 02:01:00,287.796184,963337.29
2015-01-10 06:01:00,286.414472,720839.35
2015-01-10 10:01:00,281.280355,556459.74
2015-01-10 14:01:00,276.438524,494542.99
2015-01-10 18:01:00,281.810207,608453.6
2015-01-10 22:01:00,273.906588,803724.1
2015-01-11 02:01:00,275.01264,637289.54
2015-01-11 06:01:00,274.415901,696047.7
2015-01-11 10:01:00,274.516551,619973.67
2015-01-11 14:01:00,275.119928,749622.02
2015-01-11 18:01:00,269.678286,837057.13
2015-01-11 22:01:00,268.484377,582761.45
2015-01-12 02:01:00,268.703603,491440.08
2015-01-12 06:01:00,269.160295,895560.9
2015-01-12 10:01:00,268.955851,1380996.85
2015-01-12 14:01:00,270.907187,1539690.16
2015-01-12 18:01:00,275.32695,1368796.19
2015-01-12 22:01:00,275.471506,1222831.79
2015-01-13 02:01:00,255.264432,4352261.11
2015-01-13 06:01:00,245.804622,3574702.21
2015-01-13 10:01:00,236.90311,4149981.03
2015-01-13 14:01:00,228.025243,4121257.56
2015-01-13 18:01:00,233.296156,3001166.08
2015-01-13 22:01:00,229.560948,3546592.69
2015-01-14 02:01:00,221.771743,2948972.05
2015-01-14 06:01:00,200.020839,4871467.52
2015-01-14 10:01:00,192.366174,9374022.9
2015-01-14 14:01:00,194.00954,5387299.6
2015-01-14 18:01:00,185.557622,5908464.55
2015-01-14 22:01:00,179.070488,4421359.58
2015-01-15 02:01:00,186.884968,4635573.23
2015-01-15 06:01:00,195.668403,2435680.28
2015-01-15 10:01:00,204.561633,3784975.25
2015-01-15 14:01:00,219.617718,6415527.68
2015-01-15 18:01:00,217.022254,3469760.47
2015-01-15 22:01:00,207.961955,4930906.88
2015-01-16 02:01:00,213.40124,2292947.24
2015-01-16 06:01:00,217.658294,1746899.35
2015-01-16 10:01:00,218.16713,2018776.81
2015-01-16 14:01:00,209.017449,3112161.12
2015-01-16 18:01:00,206.464718,2406548.62
2015-01-16 22:01:00,210.47711,1631549.1
2015-01-17 02:01:00,210.067705,1171077.04
2015-01-17 06:01:00,202.676433,1933133.9
2015-01-17 10:01:00,198.134442,2281621.13
2015-01-17 14:01:00,198.740302,1265131.08
2015-01-17 18:01:00,199.757285,1130330.59
2015-01-17 22:01:00,201.814948,903900.9
2015-01-18 02:01:00,197.840331,898337.55
2015-01-18 06:01:00,196.703047,653787.82
2015-01-18 10:01:00,207.684365,2156258
2015-01-18 14:01:00,215.451588,2109264.58
2015-01-18 18:01:00,211.404519,1327776.82
2015-01-18 22:01:00,212.24365,1284061.35
2015-01-19 02:01:00,216.163275,1183375.04
2015-01-19 06:01:00,213.332918,875797.76
2015-01-19 10:01:00,208.974494,1078529.9
2015-01-19 14:01:00,211.777932,1221276.74
2015-01-19 18:01:00,213.828134,888665.45
2015-01-19 22:01:00,216.458744,1496814.38
2015-01-20 02:01:00,213.830185,1301317.05
2015-01-20 06:01:00,209.673672,933863.47
2015-01-20 10:01:00,209.164706,1143254.54
2015-01-20 14:01:00,209.184041,1942386.78
2015-01-20 18:01:00,213.496896,1580878.33
2015-01-20 22:01:00,213.981692,1024700.55
2015-01-21 02:01:00,215.360324,964807.79
2015-01-21 06:01:00,216.701808,580713.17
2015-01-21 10:01:00,214.181581,458145.11
2015-01-21 14:01:00,211.220135,1878769.31
2015-01-21 18:01:00,215.293137,1618349.9
2015-01-21 22:01:00,222.598584,3889576.36
2015-01-22 02:01:00,231.976352,2812098.53
2015-01-22 06:01:00,232.103804,1809307.18
2015-01-22 10:01:00,232.52213,1489353.07
2015-01-22 14:01:00,232.518904,3103785.56
2015-01-22 18:01:00,234.491642,1748646.38
2015-01-22 22:01:00,234.908216,1545118.19
2015-01-23 02:01:00,230.252448,1555511.86
2015-01-23 06:01:00,229.753585,1045893.46
2015-01-23 10:01:00,227.248786,982101.08
2015-01-23 14:01:00,232.834229,2456715.44
2015-01-23 18:01:00,233.952731,1045815.5
2015-01-23 22:01:00,235.422541,1769369.9
2015-01-24 02:01:00,234.250035,762678.29
2015-01-24 06:01:00,232.576221,655181.17
2015-01-24 10:01:00,234.389262,720950.9
2015-01-24 14:01:00,238.731662,1406117.55
2015-01-24 18:01:00,244.849991,3301978.42
2015-01-24 22:01:00,247.052353,1164837.02
2015-01-25 02:01:00,250.705644,1679058.43
2015-01-25 06:01:00,250.9943,1019345.58
2015-01-25 10:01:00,246.40435,1416669.78
2015-01-25 14:01:00,248.046268,4637465.58
2015-01-25 18:01:00,248.123422,1208713.4
2015-01-25 22:01:00,251.985684,2548396.74
2015-01-26 02:01:00,271.07654,5813903.25
2015-01-26 06:01:00,283.187768,4394377.51
2015-01-26 10:01:00,301.562053,5827059.42
2015-01-26 14:01:00,288.79285,6189108.01
2015-01-26 18:01:00,270.527308,5129974.17
2015-01-26 22:01:00,271.465167,2452074.27
2015-01-27 02:01:00,264.018714,3497387.26
2015-01-27 06:01:00,260.370278,1526894.63
2015-01-27 10:01:00,253.591318,2450541.66
2015-01-27 14:01:00,261.310113,2598109.77
2015-01-27 18:01:00,265.889617,1655559.04
2015-01-27 22:01:00,263.764318,1402310.91
2015-01-28 02:01:00,263.090018,1685107.35
2015-01-28 06:01:00,257.726846,1279974.61
2015-01-28 10:01:00,259.734947,1483899.52
2015-01-28 14:01:00,253.329009,3074646.58
2015-01-28 18:01:00,246.82562,4316715.99
2015-01-28 22:01:00,236.813109,4040251.88
2015-01-29 02:01:00,238.897509,1737260.3
2015-01-29 06:01:00,236.135543,1313631.47
2015-01-29 10:01:00,233.106655,1584269.75
2015-01-29 14:01:00,225.675379,2847386.88
2015-01-29 18:01:00,233.631984,2723347.58
2015-01-29 22:01:00,237.939952,2517552.22
2015-01-30 02:01:00,236.643706,1322185.18
2015-01-30 06:01:00,241.0764,1805806.88
2015-01-30 10:01:00,234.825893,2220985.64
2015-01-30 14:01:00,231.419669,1939549.07
2015-01-30 18:01:00,232.498358,2577365.2
2015-01-30 22:01:00,233.06507,1450683.23
2015-01-31 02:01:00,229.811815,1814035.65
2015-01-31 06:01:00,228.892848,1016597.83
2015-01-31 10:01:00,233.110799,927000.06
2015-01-31 14:01:00,231.948887,1721520
2015-01-31 18:01:00,232.304852,1031277.9
2015-01-31 22:01:00,224.218917,3134876.43
2015-02-01 02:02:00,218.630543,1668076.71
2015-02-01 06:02:00,218.091484,1214322.48
2015-02-01 10:02:00,214.696926,1524633.72
2015-02-01 14:02:00,213.735464,934451.45
2015-02-01 18:02:00,220.767927,1808261.52
2015-02-01 22:02:00,229.85542,1908264.29
2015-02-02 02:02:00,229.762445,1150018.48
2015-02-02 06:02:00,227.110843,1043665.17
2015-02-02 10:02:00,225.778878,850592.57
2015-02-02 14:02:00,227.995203,1264304.08
2015-02-02 18:02:00,227.20121,1638718.26
2015-02-02 22:02:00,234.181304,3018515.05
2015-02-03 02:02:00,239.828257,2494077.17
2015-02-03 06:02:00,239.831418,1089014.51
2015-02-03 10:02:00,241.929799,2830989.93
2015-02-03 14:02:00,241.732117,2672031.88
2015-02-03 18:02:00,236.178033,3068037.67
2015-02-03 22:02:00,229.659872,2846112.79
2015-02-04 02:02:00,229.467918,1326017.08
2015-02-04 06:02:00,225.148282,1769782.57
2015-02-04 10:02:00,224.052215,2238976.19
2015-02-04 14:02:00,225.962482,2613140.86
2015-02-04 18:02:00,225.287875,2317926.12
2015-02-04 22:02:00,228.497431,2229456.29
2015-02-05 02:02:00,229.008737,1054724.93
2015-02-05 06:02:00,226.322222,1096759.75
