Date,Open,High,Low,Close,Weighted,Volume
2014-09-20 15:09:00,426.92,427.57,415.86,418.38,420.901788,675547.37
2014-09-20 19:09:00,418.38,427.38,410,411.52,423.955106,1168547.46
2014-09-20 23:09:00,411.52,414.83,405.5,412.46,416.208975,651154.78
2014-09-21 03:09:00,412.46,415.57,408.99,412.63,415.517771,509732.27
2014-09-21 07:09:00,412.63,410.6,394.89,397.43,402.92256,821970.08
2014-09-21 11:09:00,397.43,407.7,394.74,398.06,401.902506,690408.22
2014-09-21 15:09:00,398.06,410.23,396.26,405.79,405.349967,734100.95
2014-09-21 19:09:00,405.79,406.53,400.27,402.58,408.119723,669434.7
2014-09-21 23:09:00,402.58,403.92,397.77,401.55,404.996928,804080.9
2014-09-22 03:09:00,401.55,900.23,398.53,545.11,404.918769,355117.81
2014-09-22 07:09:00,401.04,409.36,402.2,406.57,413.871027,320609.33
2014-09-22 11:09:00,406.57,409.27,402.82,404.09,410.295395,653998.55
2014-09-22 15:09:00,404.09,406.36,397.11,403.33,405.005045,1338363.47
2014-09-22 19:09:00,403.33,404.79,402.21,404.22,412.446529,1260230.37
2014-09-22 23:09:00,404.22,409.16,403.68,404.4,410.210221,1603462.53
2014-09-23 03:09:00,404.4,408.89,402.18,404.34,407.374284,878738.92
2014-09-23 07:09:00,404.34,405.57,401.9,403.58,406.906332,663436.36
2014-09-23 11:09:00,403.58,404.69,394.55,395.76,401.002232,882196.89
2014-09-23 15:09:00,395.76,398.65,394.89,397.97,398.843881,845724.52
2014-09-23 19:09:00,397.97,447.18,395.57,432.6,419.034198,1940882.6
2014-09-23 23:09:00,432.6,444.5,426.69,436.95,438.406023,2279882.3
2014-09-24 03:09:00,436.95,440.08,431.25,432.06,437.458682,1183903.18
2014-09-24 07:09:00,432.06,433.38,428.45,429.25,431.253748,953182.91
2014-09-24 11:09:00,429.25,431.75,422.19,431.39,427.293402,1460911.87
2014-09-24 15:09:00,431.39,436.19,427.38,429.76,432.425927,1341878.19
2014-09-24 19:09:00,429.76,431.06,426.3,428.11,431.668891,2285725.63
2014-09-24 23:09:00,428.11,429.63,421.6,421.86,430.150163,1992382.43
2014-09-25 03:09:00,421.86,425.56,414.69,416.06,424.142789,1796889.41
2014-09-25 07:09:00,416.06,419.38,410.58,415.59,417.991574,1029387.85
2014-09-25 11:09:00,415.59,416.44,410.65,413.12,415.085914,841387.45
2014-09-25 15:09:00,413.12,417.69,410.07,415.56,417.427669,689473.63
2014-09-25 19:09:00,415.56,415.55,411.32,412.1,422.704022,905309.43
2014-09-25 23:09:00,412.1,413.94,410.59,412.53,418.010861,880941.17
2014-09-26 03:09:00,412.53,416.61,410.56,414.56,418.126721,575283.83
2014-09-26 07:09:00,414.56,414.7,403.65,406.76,413.10794,544876.98
2014-09-26 11:09:00,406.76,406.79,400.07,402,405.355581,726372.88
2014-09-26 15:09:00,402,404.94,400.45,403.92,405.773834,948922.4
2014-09-26 19:09:00,403.92,405.86,403.22,405.27,409.630695,1172207.39
2014-09-26 23:09:00,405.27,407.38,403.86,403.91,411.352069,998816.3
2014-09-27 03:09:00,403.91,408.1,401.2,407.02,410.299933,535929.67
2014-09-27 07:09:00,407.02,406.72,403.04,403.77,406.897673,569624.19
2014-09-27 11:09:00,403.77,404.98,403.05,404.55,404.784497,626234
2014-09-27 15:09:00,404.55,406.78,401.53,401.68,406.901192,601778.38
2014-09-27 19:09:00,401.68,401.78,395.41,398.48,404.070611,919377.82
2014-09-27 23:09:00,398.48,399.4,397.04,399.24,403.67394,697483.98
2014-09-28 03:09:00,399.24,401.04,397.14,399.36,403.727374,618373.07
2014-09-28 07:09:00,399.36,399.92,396.36,397.22,399.617987,466386.16
2014-09-28 11:09:00,397.22,397.8,394.98,396.24,397.640365,515091.4
2014-09-28 15:09:00,396.24,398.43,386.82,390.02,392.646178,1009430.5
2014-09-28 19:09:00,390.02,390.01,381.55,385.6,388.292172,1307865.11
2014-09-28 23:09:00,385.6,386.32,375.18,378.55,383.669242,1536192.46
2014-09-29 03:09:00,378.55,389.79,375.69,385.55,383.76926,1254042.81
2014-09-29 07:09:00,385.55,385.29,373.56,376.93,380.573909,1149713.78
2014-09-29 11:09:00,376.93,379.93,374.13,375.13,376.964033,893280.36
2014-09-29 15:09:00,375.13,387.48,375.99,384.56,386.159706,940264.13
2014-09-29 19:09:00,384.56,388.58,378.33,379.44,386.587011,1852579.08
2014-09-29 23:09:00,379.44,381.29,374.63,375.8,382.335056,1834879.46
2014-09-30 03:09:00,375.8,378.97,373.21,376.6,380.965429,1023421.72
2014-09-30 07:09:00,376.6,381.53,375.41,376.32,378.798735,923128.73
2014-09-30 11:09:00,376.32,380.08,376.09,379.43,378.084248,902483.32
2014-09-30 15:09:00,379.43,383.73,379.29,381.78,384.3448,799164.3
2014-09-30 19:09:00,381.78,392.37,381.7,390.87,389.838117,1477739.86
2014-09-30 23:09:00,390.87,395.32,386.27,388.02,393.837096,1394494.45
2014-10-01 03:10:00,388.02,393.35,386.54,391.36,393.875767,895874.37
2014-10-01 07:10:00,391.36,395.23,387.42,389.68,392.142831,1073440.02
2014-10-01 11:10:00,389.68,390.87,385.47,386.66,388.64455,958529.6
2014-10-01 15:10:00,386.66,386.97,381.33,384.45,384.575741,1412008.29
2014-10-01 19:10:00,384.45,385.6,380.96,384.47,387.778301,1520843.23
2014-10-01 23:10:00,384.47,385.07,381.81,382.69,388.140937,1032148.26
2014-10-02 03:10:00,382.69,385.49,382.72,383.92,387.377189,936829.12
2014-10-02 07:10:00,383.92,384.68,382.4,382.41,384.844581,732578.6
2014-10-02 11:10:00,382.41,382.79,380.14,381.42,381.760953,854048.88
2014-10-02 15:10:00,381.42,382.02,375.05,376.09,380.767863,956279.45
2014-10-02 19:10:00,376.09,376.5,372.13,376.28,378.555073,1088629.75
2014-10-02 23:10:00,376.28,376.76,372.41,374.8,383.403098,902737.93
2014-10-03 03:10:00,374.8,375.86,372.53,374.77,378.796171,708235.2
2014-10-03 07:10:00,374.77,377.18,374.05,376.53,377.147124,527613.74
2014-10-03 11:10:00,376.53,378.1,376.2,377.04,377.950374,579420.6
2014-10-03 15:10:00,377.04,376.89,366.84,369.49,372.632992,1321945.35
2014-10-03 19:10:00,369.49,371.43,366.78,368.14,372.741419,1457087.21
2014-10-03 23:10:00,368.14,369.65,363.12,363.75,370.204646,1684271.95
2014-10-04 03:10:00,363.75,369.95,363.38,366.33,367.711297,1162651.64
2014-10-04 07:10:00,366.33,367.12,360.11,360.93,365.746971,1100020.59
2014-10-04 11:10:00,360.93,361.3,348.43,352.37,354.858107,1198547.45
2014-10-04 15:10:00,352.37,352.62,340.87,346.29,347.072384,1415295.24
2014-10-04 19:10:00,346.29,346.3,327.59,333.06,339.821593,1638830.41
2014-10-04 23:10:00,333.06,339.91,328.95,335.19,334.611716,1535389.28
2014-10-05 03:10:00,335.19,344.21,330.42,339.48,337.881652,1396086.44
2014-10-05 07:10:00,339.48,340.23,331.62,332.06,336.906421,1178138.17
2014-10-05 11:10:00,332.06,332.49,303.62,310.79,317.764754,1488270.29
2014-10-05 15:10:00,310.79,321.03,308.67,313.99,315.621227,1409005.75
2014-10-05 19:10:00,313.99,314.62,295.28,311.92,305.663255,2050627.53
2014-10-05 23:10:00,311.92,323.36,303.86,322.82,312.679702,1990443.94
2014-10-06 03:10:00,322.82,325.58,303.43,307.7,312.802781,1807718.55
2014-10-06 07:10:00,307.7,326.96,305.65,324.39,313.889189,1673669.71
2014-10-06 11:10:00,324.39,336.23,322.54,330.74,328.708628,1747533.4
2014-10-06 15:10:00,330.74,344.6,329.39,341.04,337.424576,2379507.99
2014-10-06 19:10:00,341.04,347.72,333.12,337.33,341.885845,3349739.39
2014-10-06 23:10:00,337.33,341.98,331.1,331.34,339.983819,2683920.66
2014-10-07 03:10:00,331.34,345.87,331.35,345.76,337.865392,2216319.26
2014-10-07 07:10:00,345.76,346.15,325.9,328.42,336.874266,2036930.46
2014-10-07 11:10:00,328.42,330.01,321.68,324.91,326.866469,1451882.02
2014-10-07 15:10:00,324.91,334.29,325.35,326.16,331.879067,1537648.82
2014-10-07 19:10:00,326.16,331.82,326.14,328.08,334.247771,1571609.62
2014-10-07 23:10:00,328.08,333,327.1,331.69,332.831652,1261628.33
2014-10-08 03:10:00,331.69,338.95,327.05,328.03,334.321017,1133204.49
2014-10-08 07:10:00,328.03,334.17,325.41,330.97,331.207387,1001653.94
2014-10-08 11:10:00,330.97,342.17,330.79,338.64,337.782908,1419657.65
2014-10-08 15:10:00,338.64,345.73,334.26,342.42,340.578481,993903.37
2014-10-08 19:10:00,342.42,345.34,338.48,342.02,346.019178,1592636.31
2014-10-08 23:10:00,342.02,351.88,341.83,350.94,350.355046,1272443.98
2014-10-09 03:10:00,350.94,355.76,349.51,351.63,355.671575,1444044.38
2014-10-09 07:10:00,351.63,358.59,347.24,355.36,352.514427,1401199.02
2014-10-09 11:10:00,355.36,366.37,354.09,363.75,360.918907,1751066.65
2014-10-09 15:10:00,363.75,382.47,364.25,380.01,372.066834,2481998.32
2014-10-09 19:10:00,380.01,383.66,370.68,376.25,377.480461,2350325.47
2014-10-09 23:10:00,376.25,376.87,355.35,361.58,366.187356,3591404.47
2014-10-10 03:10:00,361.58,372.77,361.14,371.26,368.297483,1661754.56
2014-10-10 07:10:00,371.26,378.32,368.71,374.86,373.262245,1730245.94
2014-10-10 11:10:00,374.86,374.76,360.65,367.68,366.775282,1701474.2
2014-10-10 15:10:00,367.68,367.67,353.8,358.58,361.069846,2112742.43
2014-10-10 19:10:00,358.58,363.05,354.75,359.19,362.927645,1836693.34
2014-10-10 23:10:00,359.19,362.97,357.28,361.83,364.226204,1351945.75
2014-10-11 03:10:00,361.83,370.06,359.65,361.32,366.932508,1188512.74
2014-10-11 07:10:00,361.32,367.75,360.99,366.08,364.625651,710892.4
2014-10-11 11:10:00,366.08,365.89,353.14,356.04,358.618599,839253.59
2014-10-11 15:10:00,356.04,358.03,350.59,352.25,358.893938,768872.84
2014-10-11 19:10:00,352.25,359.47,350.48,357.39,361.174975,705280.82
2014-10-11 23:10:00,357.39,361.91,356.91,360.75,363.178944,836201.36
2014-10-12 03:10:00,360.75,361.65,355.71,358.84,362.659235,443738.96
2014-10-12 07:10:00,358.84,359.91,356.43,356.58,358.888714,360288.38
2014-10-12 11:10:00,356.58,361.23,352.04,352.55,356.320615,799615.53
2014-10-12 15:10:00,352.55,363.01,352.31,361.49,358.392018,568646.28
2014-10-12 19:10:00,361.49,369.59,359.67,367.03,365.889114,934897.91
2014-10-12 23:10:00,367.03,373.32,365.55,371.76,371.313376,970680
2014-10-13 03:10:00,371.76,374.25,368.05,369.69,373.302553,866207.51
2014-10-13 07:10:00,369.69,371.39,365.86,369.76,368.590242,1013475.73
2014-10-13 11:10:00,369.76,378.98,369.15,375.68,375.240255,1351911.84
2014-10-13 15:10:00,375.68,380.48,371.76,375.73,377.338256,1567391.42
2014-10-13 19:10:00,375.73,383.64,368.16,383.15,379.109987,1575353.64
2014-10-13 23:10:00,383.15,392.04,380.71,386.69,388.377703,2560970.34
2014-10-14 03:10:00,386.69,394.2,385.03,389.36,391.207835,1321734.79
2014-10-14 07:10:00,389.36,408.35,389.78,401.12,399.754611,2263326.66
2014-10-14 11:10:00,401.12,403.55,393.83,397.88,399.399463,1871430.12
2014-10-14 15:10:00,397.88,404.01,393.37,401.87,398.908584,1990745.31
2014-10-14 19:10:00,401.87,407.21,396.62,402.33,404.351145,2116402.2
2014-10-14 23:10:00,402.33,405.06,392.87,396.65,404.030542,1986274.75
2014-10-15 03:10:00,396.65,397.98,388.39,391.92,396.548843,1311232.37
2014-10-15 07:10:00,391.92,397.72,389.72,394.5,394.903612,1314570.94
2014-10-15 11:10:00,394.5,394.9,388.08,394.53,391.5364,1746592.98
2014-10-15 15:10:00,394.53,397.05,389.51,391.44,394.33868,1777564.41
2014-10-15 19:10:00,391.44,392.33,388.43,390.7,395.279403,1521750.6
2014-10-15 23:10:00,390.7,394.46,389.36,393.1,394.467182,1195495.91
2014-10-16 03:10:00,393.1,400,393,395.77,397.881947,838381.03
2014-10-16 07:10:00,395.77,395.64,389.14,390.37,393.194864,812159.72
2014-10-16 11:10:00,390.37,394.84,384.87,386.2,392.017347,932883.68
2014-10-16 15:10:00,386.2,385.25,375.4,379.98,380.689563,2020513.66
2014-10-16 19:10:00,379.98,380.64,372.95,375.5,380.562357,1605406.11
2014-10-16 23:10:00,375.5,381.82,371.08,379.81,380.310052,1790324.78
2014-10-17 03:10:00,379.81,382.47,377.16,377.4,382.54716,1119417.15
2014-10-17 07:10:00,377.4,384.59,377.14,382.29,382.206585,1077287.48
2014-10-17 11:10:00,382.29,384.12,374.46,375.43,380.114785,1123835.97
2014-10-17 15:10:00,375.43,378.91,371.68,377.12,378.067353,1123438.48
2014-10-17 19:10:00,377.12,382.07,375.45,379.26,381.707279,943271.21
2014-10-17 23:10:00,379.26,382.76,377.88,379.96,386.684798,937227.28
2014-10-18 03:10:00,379.96,381.15,373.57,377.89,380.959027,723285
2014-10-18 07:10:00,377.89,380.27,376.61,378.33,381.206892,416800.18
2014-10-18 11:10:00,378.33,382.42,376.72,381.74,380.627461,444904.02
2014-10-18 15:10:00,381.74,390.17,378.42,388.82,386.15789,781463.86
2014-10-18 19:10:00,388.82,392.36,386.41,391.17,395.557375,775288.5
2014-10-18 23:10:00,391.17,396.05,390.73,391.07,396.581501,516059.61
2014-10-19 03:10:00,391.07,394.72,388.64,393.93,395.167549,358966.25
2014-10-19 07:10:00,393.93,393.95,390.25,392.45,394.487654,361543.99
2014-10-19 11:10:00,392.45,393.29,385.42,385.45,390.349203,393319.76
2014-10-19 15:10:00,385.45,391.17,383.42,390.8,388.514795,339923.25
2014-10-19 19:10:00,390.8,391.61,386.36,387.2,393.065484,260567.04
2014-10-19 23:10:00,387.2,389.92,386.12,387.05,391.729895,374188.23
2014-10-20 03:10:00,387.05,387.96,381.13,384.56,388.260902,449345.99
2014-10-20 07:10:00,384.56,384.75,378.98,381.99,383.048755,521681.76
2014-10-20 11:10:00,381.99,382.67,379.05,381.64,381.225146,694176.68
2014-10-20 15:10:00,381.64,384.01,380.33,381.75,384.509827,598854.83
2014-10-20 19:10:00,381.75,383.77,378.99,380.88,388.501284,877352.45
2014-10-20 23:10:00,380.88,382.01,379.5,380.43,389.364106,934298.64
2014-10-21 03:10:00,380.43,381.52,378.15,380.62,386.196363,617419.85
2014-10-21 07:10:00,380.62,382.6,379.14,381.02,382.106071,470758.5
2014-10-21 11:10:00,381.02,385.79,380.65,384.61,383.31872,486569.45
2014-10-21 15:10:00,384.61,388.75,384.13,384.84,387.54451,521243.49
2014-10-21 19:10:00,384.84,386.27,381.93,382.46,391.288321,964686.14
2014-10-21 23:10:00,382.46,384.97,381.03,383.31,391.122406,685101.74
2014-10-22 03:10:00,383.31,383.59,380.23,381.92,388.297762,640668.01
2014-10-22 07:10:00,381.92,383.67,380.04,380.29,385.497557,472577.6
2014-10-22 11:10:00,380.29,380.46,376.88,378.74,378.906523,624680.45
2014-10-22 15:10:00,378.74,382.2,377.73,381.37,383.59242,697869.69
2014-10-22 19:10:00,381.37,382.03,378.33,380.12,388.061938,910544.65
2014-10-22 23:10:00,380.12,380.32,377.11,377.29,390.248111,718396.04
2014-10-23 03:10:00,377.29,381.26,378.59,378.86,386.842201,568866.93
2014-10-23 07:10:00,378.86,378.75,367.05,368.77,372.282068,1060601.83
2014-10-23 11:10:00,368.77,369.49,362.56,366.32,365.942041,1003826.59
2014-10-23 15:10:00,366.32,365.85,357.43,361.52,362.608578,1266910.86
2014-10-23 19:10:00,361.52,363.33,358.69,360.86,363.461478,1751328.23
2014-10-23 23:10:00,360.86,361.32,354.06,356.52,359.786662,1348106.23
2014-10-24 03:10:00,356.52,358.06,351.11,353.32,357.640745,1437662.15
2014-10-24 07:10:00,353.32,357.45,351.93,356.28,355.597697,932298.93
2014-10-24 11:10:00,356.28,361.07,355.35,357.98,358.664466,1214269.31
2014-10-24 15:10:00,357.98,360.27,356.11,356.53,359.622668,1388028.42
2014-10-24 19:10:00,356.53,358.34,354.95,356.41,360.14851,1240376.68
2014-10-24 23:10:00,356.41,357.07,354.36,355.44,359.723905,972366.09
2014-10-25 03:10:00,355.44,357.4,350.72,353.47,357.12205,900865.37
2014-10-25 07:10:00,353.47,356,352.41,352.65,356.072872,611758.12
2014-10-25 11:10:00,352.65,352.59,341.37,344.35,345.501372,1337504.91
2014-10-25 15:10:00,344.35,346.63,342.53,346.03,345.669682,693278.57
2014-10-25 19:10:00,346.03,350.64,345,349.23,352.787478,905630.15
2014-10-25 23:10:00,349.23,350.78,347.62,347.76,353.884946,480720.85
2014-10-26 03:10:00,347.76,348.15,343.25,344.96,347.533254,728944.05
2014-10-26 06:10:00,344.96,351.17,345.15,349.36,350.38732,548639.97
2014-10-26 10:10:00,349.36,355.53,347.66,353.17,353.264061,886007.46
2014-10-26 14:10:00,353.17,356.69,347.52,349.3,352.013254,811911.53
2014-10-26 18:10:00,349.3,351.23,347.37,350.87,353.966149,672783.46
2014-10-26 22:10:00,350.87,353.61,350.04,350.17,357.266422,428469.62
2014-10-27 02:10:00,350.17,353.71,348.14,352.22,354.438192,671706.45
2014-10-27 06:10:00,352.22,352.71,344.69,348.81,349.502799,616162.95
2014-10-27 10:10:00,348.81,354.55,346.7,352.86,351.295694,494343.3
2014-10-27 14:10:00,352.86,354.82,350.28,353.65,357.422142,535021.63
2014-10-27 18:10:00,353.65,355.86,352.43,354.4,363.156791,772169.39
2014-10-27 22:10:00,354.4,354.44,349.49,349.6,359.110923,687704.6
2014-10-28 02:10:00,349.6,352.25,348.97,348.97,358.599525,543081.05
2014-10-28 06:10:00,348.97,355.08,348.99,354.59,354.055159,402649.23
2014-10-28 10:10:00,354.59,355.77,353.38,353.68,354.749892,444991.17
2014-10-28 14:10:00,353.68,354.19,350.48,350.86,356.811058,541614.21
2014-10-28 18:10:00,350.86,351.23,348.92,350.36,358.495143,728946.1
2014-10-28 22:10:00,350.36,352.08,349.92,350.35,360.23926,710903.36
2014-10-29 02:10:00,350.35,352.13,345.95,346.78,356.221204,679737.74
2014-10-29 06:10:00,346.78,350.91,346.89,350.77,352.20905,412440.32
2014-10-29 10:10:00,350.77,351.35,344.6,345.6,349.054864,445673.25
2014-10-29 14:10:00,345.6,347.41,338.48,341.03,344.070229,862123.01
2014-10-29 18:10:00,341.03,341.43,338.1,340.08,346.281451,730269.49
2014-10-29 22:10:00,340.08,340.82,334.44,334.76,343.032447,1129722.48
2014-10-30 02:10:00,334.76,337.9,333.99,336.02,338.869983,763687.56
2014-10-30 06:10:00,336.02,337.79,333.92,335.96,338.257114,610855.14
2014-10-30 10:10:00,335.96,337.96,334.8,335.44,337.139887,657230.61
2014-10-30 14:10:00,335.44,336.96,333.88,335.13,335.962402,839593.56
2014-10-30 18:10:00,335.13,350.21,333.97,347.43,346.642962,1180149.43
2014-10-30 22:10:00,347.43,349.92,343.13,344.21,349.472956,1470746.45
2014-10-31 02:10:00,344.21,347.89,342.29,343.91,347.467175,806982.09
2014-10-31 06:10:00,343.91,345.84,342.02,344.53,344.675347,650698.8
2014-10-31 10:10:00,344.53,344.53,337.62,339.11,341.983515,716725.63
2014-10-31 14:10:00,339.11,340.69,337.35,338.88,340.558269,863046.17
2014-10-31 18:10:00,338.88,340.24,336.05,339.76,343.870682,960523.66
2014-10-31 22:10:00,339.76,341.79,336.83,337.45,344.882385,618098.21
2014-11-01 02:11:00,337.22,338.72,336.77,337.25,342.628942,448302.56
2014-11-01 06:11:00,337.25,338.39,327.17,330.8,334.60773,531216.54
2014-11-01 10:11:00,330.8,330.73,325.68,327.81,328.460613,641999.26
2014-11-01 14:11:00,327.81,329.52,322.08,326.12,326.909075,856452.74
2014-11-01 18:11:00,326.12,327.22,322.22,322.61,328.982558,1040966.61
2014-11-01 22:11:00,322.61,325.68,321.14,325.44,325.333913,1021502.94
2014-11-02 02:11:00,325.44,326.81,323.71,325.67,328.104803,832040.97
2014-11-02 06:11:00,325.67,329.68,324.56,325.14,327.780272,668573.42
2014-11-02 10:11:00,325.14,325.07,320.03,320.03,323.488053,503088.62
2014-11-02 14:11:00,320.03,324.79,319.75,323.91,322.745998,694901.18
2014-11-02 18:11:00,323.91,325.37,322.05,323.85,326.916732,624956.91
2014-11-02 22:11:00,323.85,324.08,322.4,322.57,326.372344,555188.73
2014-11-03 02:11:00,322.57,332.84,322.34,330.71,329.364597,635653.91
2014-11-03 06:11:00,330.71,332.49,326.89,328.23,330.959841,472306.17
2014-11-03 10:11:00,328.23,329.08,323.79,324.64,326.762283,500060.66
2014-11-03 14:11:00,324.64,327.13,323.42,325.81,328.44153,689234.55
2014-11-03 18:11:00,325.81,327.29,322.04,324.1,332.216601,1085019.42
2014-11-03 22:11:00,324.1,324.89,322.26,323.88,331.038938,1053183.83
2014-11-04 02:11:00,323.88,326.73,323,324.56,327.537133,884985.68
2014-11-04 06:11:00,324.56,325.29,320.06,321.76,324.194138,660668.75
2014-11-04 10:11:00,321.76,322.87,320.43,322.4,322.936337,637017.76
2014-11-04 14:11:00,322.4,329.13,322.39,324.56,327.282562,740584.8
2014-11-04 18:11:00,324.56,328.68,322.01,326.56,328.995175,1039124.68
2014-11-04 22:11:00,326.56,328.49,324.9,327.91,333.02882,992858.82
2014-11-05 02:11:00,327.91,333.43,326.64,331.71,333.390783,927349.8
2014-11-05 06:11:00,331.71,332.12,328.77,330.53,331.76746,756326.96
2014-11-05 10:11:00,330.53,335.22,330.37,333.38,333.417829,739013.95
2014-11-05 14:11:00,333.38,339.19,332.42,337.21,336.593994,825207.3
2014-11-05 18:11:00,337.21,342.03,335.84,340.21,342.622254,1122961.57
2014-11-05 22:11:00,340.21,341.49,337.2,337.86,343.079567,971330.3
2014-11-06 02:11:00,337.86,339.5,336.38,336.67,341.23942,901970.86
2014-11-06 06:11:00,336.67,338.93,335.66,338.48,338.420496,717031.81
2014-11-06 10:11:00,338.48,339.24,336.18,338.34,338.742213,623248.41
2014-11-06 14:11:00,338.34,344.19,337.81,343.75,339.711084,749287.15
2014-11-06 18:11:00,343.75,350.54,343.77,347.72,350.26429,1255417.27
2014-11-06 22:11:00,347.72,351.39,346.51,347.58,350.529107,1142016.82
2014-11-07 02:11:00,347.58,349.12,345.03,347.29,349.787995,957439.7
2014-11-07 06:11:00,347.29,351.58,345.81,349.21,350.975692,787484.16
2014-11-07 10:11:00,349.21,349.44,342.57,342.79,345.580014,872174.84
2014-11-07 14:11:00,342.79,345.01,342.06,343.79,343.836223,790809.56
2014-11-07 18:11:00,343.79,343.78,340.64,342.54,347.404489,863904.64
2014-11-07 22:11:00,342.54,343.03,340.26,341.89,346.10558,943449.2
2014-11-08 02:11:00,341.89,346.28,340.67,346.24,346.978602,625741.21
2014-11-08 06:11:00,346.24,346.19,341.13,341.93,345.458954,430745.86
2014-11-08 10:11:00,341.93,342.69,340.68,341.91,342.277366,317527.29
2014-11-08 14:11:00,341.91,342.22,339.74,341.22,342.909276,424497.68
2014-11-08 18:11:00,341.22,343.42,340.98,342.83,348.882684,505736.85
2014-11-08 22:11:00,342.83,344.99,342.46,343.68,348.450419,530606.36
2014-11-09 02:11:00,343.68,343.67,341.67,341.67,346.629389,337724.48
2014-11-09 06:11:00,341.67,343.82,341.85,343.39,343.792337,380193.07
2014-11-09 10:11:00,343.39,350.27,343.15,348.86,348.17527,660909.78
2014-11-09 14:11:00,348.86,355.74,347.55,354.01,352.924608,967602.81
2014-11-09 18:11:00,354.01,358.3,353.86,356.24,358.346771,1082124.83
2014-11-09 22:11:00,356.24,362.28,355.93,362.18,359.403879,1038001.53
2014-11-10 02:11:00,362.18,362.31,356.76,359.32,360.826702,1135211.32
2014-11-10 06:11:00,359.32,361.72,356.44,359.34,359.007722,833109.73
2014-11-10 10:11:00,359.34,369.6,358.62,368.26,363.284471,1574580.25
2014-11-10 14:11:00,368.26,372.2,366.66,371.55,369.774486,1803911.55
2014-11-10 18:11:00,371.55,374.6,369.6,370.25,375.229027,1576265.85
2014-11-10 22:11:00,370.25,372.62,366.13,366.15,373.039122,1463947.27
2014-11-11 02:11:00,366.15,368.85,364.18,368.15,369.080716,1240952.71
2014-11-11 06:11:00,368.15,370.93,367.98,369.75,370.798152,1166416.04
2014-11-11 10:11:00,369.75,369.8,365.98,368.6,368.502493,981440.06
2014-11-11 14:11:00,368.6,368.9,362.63,364.52,365.854227,886095.28
2014-11-11 18:11:00,364.52,365.78,361.79,364.16,366.029456,798628.69
2014-11-11 22:11:00,364.16,366.37,363.24,365.7,368.360643,724602.22
2014-11-12 02:11:00,365.7,380.03,365.9,379.42,375.452694,1166249.93
2014-11-12 06:11:00,379.42,382.93,376.88,382.09,380.933289,1343734.56
2014-11-12 10:11:00,382.09,390.41,377.52,389.09,382.6358,1787701.24
2014-11-12 14:11:00,389.09,400.28,387.19,399.36,393.241932,2327170.36
2014-11-12 18:11:00,399.36,443.35,398.14,432.92,424.938811,5432502.75
2014-11-12 22:11:00,432.92,438.92,423.44,433.06,431.846675,3679722.33
2014-11-13 02:11:00,433.06,451.55,431.72,447.7,443.160375,3834161.52
2014-11-13 06:11:00,447.7,481.55,445.59,463.74,465.385327,3056892.83
2014-11-13 10:11:00,463.74,470.46,425.06,427.62,440.74336,5610244.27
2014-11-13 14:11:00,427.62,445.31,424.67,441.31,435.721352,4533214.45
2014-11-13 18:11:00,441.31,442.53,390.75,402.02,419.988066,4309585.74
2014-11-13 22:11:00,402.02,433.83,394.82,428.91,413.160897,3960626.46
2014-11-14 02:11:00,428.91,430.25,385.03,388.47,408.572709,3199573.74
2014-11-14 06:11:00,388.47,400.09,386.1,396.99,392.480669,2077619.97
2014-11-14 10:11:00,396.99,400.15,381.73,394.39,391.211336,2468187.53
2014-11-14 14:11:00,394.39,411.49,391.42,394.63,401.866555,3254017.98
2014-11-14 18:11:00,394.63,400.35,387.39,394.52,395.44232,1902362.28
2014-11-14 22:11:00,394.52,399.21,391.78,396.47,398.06846,1349169.45
2014-11-15 02:11:00,396.47,407.33,386.6,393.08,400.203072,1274814.87
2014-11-15 06:11:00,393.08,398.12,392.4,397.15,397.148772,744312.4
2014-11-15 10:11:00,397.15,399.99,387.8,389.82,394.573755,696994.81
2014-11-15 14:11:00,389.82,392.35,371.64,374.82,384.441367,667832.32
2014-11-15 18:11:00,374.82,379.06,367.95,374.51,377.273967,954714.41
2014-11-15 22:11:00,374.51,379.79,370.09,374.85,378.85696,846601.34
2014-11-16 02:11:00,374.85,376.89,370.59,374.65,377.424296,730232.98
2014-11-16 06:11:00,374.65,388.57,374.08,387.47,381.108939,895022.91
2014-11-16 10:11:00,387.47,390.44,381.54,387.39,386.204981,756166.18
2014-11-16 14:11:00,387.39,388.73,374.78,376.96,383.989184,937236.96
2014-11-16 18:11:00,376.96,385.76,375.69,385.35,380.524363,1043249.4
2014-11-16 22:11:00,385.35,388.1,382.61,385.44,387.840948,1135295.78
2014-11-17 02:11:00,385.44,404.92,384.66,401.93,398.164698,1789921.53
2014-11-17 06:11:00,401.93,403.44,394.69,398.87,400.131839,1103647.64
2014-11-17 10:11:00,398.87,411.91,396.56,406.66,404.865793,1191997.77
2014-11-17 14:11:00,406.66,409.37,396.91,400.58,401.920855,1942049.42
2014-11-17 18:11:00,400.58,403.02,378.91,383.26,393.102655,2777010.81
2014-11-17 22:11:00,383.26,388.29,382.54,383.89,388.304477,2138307.33
2014-11-18 02:11:00,383.89,395.12,381.38,383.89,390.435247,1997786.88
2014-11-18 06:11:00,383.89,390.58,382.89,389.04,387.821263,1354857.46
2014-11-18 10:11:00,389.04,392.09,371.94,375.51,382.695588,1606869.89
