Date,Weighted
2019-01-07 11:01:00,4047.62
2019-01-07 12:01:00,4037.94
2019-01-07 13:01:00,4042.6
2019-01-07 14:01:00,4036.6
2019-01-07 15:01:00,4036.63
2019-01-07 16:01:00,4042.99
2019-01-07 17:01:00,4033.39
2019-01-07 18:01:00,4027.78
2019-01-07 19:01:00,4024.31
2019-01-07 20:01:00,4087.33
2019-01-07 21:01:00,4076.46
2019-01-07 22:01:00,4053.39
2019-01-07 23:01:00,4063
2019-01-08 00:01:00,4058.05
2019-01-08 01:01:00,4044.85
2019-01-08 02:01:00,4048.06
2019-01-08 03:01:00,4041.28
2019-01-08 04:01:00,4022.28
2019-01-08 05:01:00,4030.48
2019-01-08 06:01:00,4011.17
2019-01-08 07:01:00,4045.9
2019-01-08 08:01:00,4024.59
2019-01-08 09:01:00,4048.98
2019-01-08 10:01:00,4068.11
2019-01-08 11:01:00,4068.51
2019-01-08 12:01:00,4068
2019-01-08 13:01:00,4069.75
2019-01-08 14:01:00,4088.5
2019-01-08 15:01:00,4095.04
2019-01-08 16:01:00,4094.84
2019-01-08 17:01:00,4100.46
2019-01-08 18:01:00,4050.9
2019-01-08 19:01:00,4054.36
2019-01-08 20:01:00,4028.38
2019-01-08 21:01:00,4055.93
2019-01-08 22:01:00,4073.92
2019-01-08 23:01:00,4052.2
2019-01-09 00:01:00,4038.41
2019-01-09 01:01:00,4039.61
2019-01-09 02:01:00,4028.99
2019-01-09 03:01:00,4070.3
2019-01-09 04:01:00,4083.46
2019-01-09 05:01:00,4054.29
2019-01-09 06:01:00,4061.1
2019-01-09 07:01:00,4055.92
2019-01-09 08:01:00,4043.76
2019-01-09 09:01:00,4107.84
2019-01-09 10:01:00,4092.21
2019-01-09 11:01:00,4060.76
2019-01-09 12:01:00,4061.25
2019-01-09 13:01:00,4089.64
2019-01-09 14:01:00,4068.29
2019-01-09 15:01:00,4051.57
2019-01-09 16:01:00,4042.24
2019-01-09 17:01:00,4037.42
2019-01-09 18:01:00,4049.94
2019-01-09 19:01:00,4035.3
2019-01-09 20:01:00,4041.51
2019-01-09 21:01:00,4041.42
2019-01-09 22:01:00,4057.68
2019-01-09 23:01:00,4039.56
2019-01-10 00:01:00,4044.54
2019-01-10 01:01:00,4036.12
2019-01-10 02:01:00,4051.53
2019-01-10 03:01:00,4064.69
2019-01-10 04:01:00,4057.59
2019-01-10 05:01:00,4050.14
2019-01-10 06:01:00,4053.9
2019-01-10 07:01:00,4070.17
2019-01-10 08:01:00,3917.38
2019-01-10 09:01:00,3850.8
2019-01-10 10:01:00,3850.16
2019-01-10 11:01:00,3825.81
2019-01-10 12:01:00,3816.03
2019-01-10 13:01:00,3827.56
2019-01-10 14:01:00,3823.67
2019-01-10 15:01:00,3812.67
2019-01-10 16:01:00,3805.08
2019-01-10 17:01:00,3828.98
2019-01-10 18:01:00,3676.33
2019-01-10 19:01:00,3656.73
2019-01-10 20:01:00,3652.92
2019-01-10 21:01:00,3656.35
2019-01-10 22:01:00,3666.54
2019-01-10 23:01:00,3657.97
2019-01-11 00:01:00,3666.52
2019-01-11 01:01:00,3679.98
2019-01-11 02:01:00,3669.83
2019-01-11 03:01:00,3671.72
2019-01-11 04:01:00,3648.16
2019-01-11 05:01:00,3654.28
2019-01-11 06:01:00,3631.15
2019-01-11 07:01:00,3650.56
2019-01-11 08:01:00,3664.79
2019-01-11 09:01:00,3665.83
2019-01-11 10:01:00,3689.28
2019-01-11 11:01:00,3679.28
2019-01-11 12:01:00,3664.9
2019-01-11 13:01:00,3690.14
2019-01-11 14:01:00,3674.56
2019-01-11 15:01:00,3677.29
2019-01-11 16:01:00,3681.37
2019-01-11 17:01:00,3685.62
2019-01-11 18:01:00,3676.14
2019-01-11 19:01:00,3690.09
2019-01-11 20:01:00,3687.59
2019-01-11 21:01:00,3689.21
2019-01-11 22:01:00,3684.72
2019-01-11 23:01:00,3683.87
2019-01-12 00:01:00,3654.21
2019-01-12 01:01:00,3654.86
2019-01-12 02:01:00,3681.77
2019-01-12 03:01:00,3683.05
2019-01-12 04:01:00,3676.62
2019-01-12 05:01:00,3673.79
2019-01-12 06:01:00,3673.29
2019-01-12 07:01:00,3670.11
2019-01-12 08:01:00,3667.53
2019-01-12 09:01:00,3660.9
2019-01-12 10:01:00,3680.72
2019-01-12 11:01:00,3658.05
2019-01-12 12:01:00,3678.63
2019-01-12 13:01:00,3672.3
2019-01-12 14:01:00,3646.35
2019-01-12 15:01:00,3659.41
2019-01-12 16:01:00,3668.25
2019-01-12 17:01:00,3658.75
2019-01-12 18:01:00,3677.05
2019-01-12 19:01:00,3673.08
2019-01-12 20:01:00,3662.66
2019-01-12 21:01:00,3652.18
2019-01-12 22:01:00,3673.66
2019-01-12 23:01:00,3668.51
2019-01-13 00:01:00,3679.83
2019-01-13 01:01:00,3647.07
2019-01-13 02:01:00,3650.58
2019-01-13 03:01:00,3641.8
2019-01-13 04:01:00,3663.12
2019-01-13 05:01:00,3668.71
2019-01-13 06:01:00,3671.1
2019-01-13 07:01:00,3639.16
2019-01-13 08:01:00,3646.41
2019-01-13 09:01:00,3617.07
2019-01-13 10:01:00,3678.73
2019-01-13 11:01:00,3670.55
2019-01-13 12:01:00,3638.28
2019-01-13 13:01:00,3654.29
2019-01-13 14:01:00,3657.32
2019-01-13 15:01:00,3646.38
2019-01-13 16:01:00,3653.18
2019-01-13 17:01:00,3653.85
2019-01-13 18:01:00,3566.53
2019-01-13 19:01:00,3554.25
2019-01-13 20:01:00,3556.21
2019-01-13 21:01:00,3550.85
2019-01-13 22:01:00,3542.22
2019-01-13 23:01:00,3551.61
2019-01-14 00:01:00,3550.23
2019-01-14 01:01:00,3536.44
2019-01-14 02:01:00,3557.37
2019-01-14 03:01:00,3556.25
2019-01-14 04:01:00,3563.59
2019-01-14 05:01:00,3560.53
2019-01-14 06:01:00,3562.67
2019-01-14 07:01:00,3583.31
2019-01-14 08:01:00,3565.19
2019-01-14 09:01:00,3583.84
2019-01-14 10:01:00,3574.21
2019-01-14 11:01:00,3595.03
2019-01-14 12:01:00,3600.97
2019-01-14 13:01:00,3568.35
2019-01-14 14:01:00,3562.23
2019-01-14 15:01:00,3585.86
2019-01-14 16:01:00,3560.31
2019-01-14 17:01:00,3672.21
2019-01-14 18:01:00,3704.69
2019-01-14 19:01:00,3706.81
2019-01-14 20:01:00,3716.72
2019-01-14 21:01:00,3719.78
2019-01-14 22:01:00,3729.07
2019-01-14 23:01:00,3691.67
2019-01-15 00:01:00,3699.12
2019-01-15 01:01:00,3695.41
2019-01-15 02:01:00,3696.73
2019-01-15 03:01:00,3726.66
2019-01-15 04:01:00,3704.73
2019-01-15 05:01:00,3693.12
2019-01-15 06:01:00,3713.91
2019-01-15 07:01:00,3703.74
2019-01-15 08:01:00,3684.73
2019-01-15 09:01:00,3690.25
2019-01-15 10:01:00,3713.49
2019-01-15 11:01:00,3665.1
2019-01-15 12:01:00,3681.7
2019-01-15 13:01:00,3725.93
2019-01-15 14:01:00,3686.09
2019-01-15 15:01:00,3683.09
2019-01-15 16:01:00,3700.77
2019-01-15 17:01:00,3672.28
2019-01-15 18:01:00,3669.63
2019-01-15 19:01:00,3678.16
2019-01-15 20:01:00,3682.35
2019-01-15 21:01:00,3662.31
2019-01-15 22:01:00,3621.66
2019-01-15 23:01:00,3606.45
2019-01-16 00:01:00,3618.61
2019-01-16 01:01:00,3626.76
2019-01-16 02:01:00,3626.62
2019-01-16 03:01:00,3645.52
2019-01-16 04:01:00,3614.83
2019-01-16 05:01:00,3627.21
2019-01-16 06:01:00,3645.12
2019-01-16 07:01:00,3625.32
2019-01-16 08:01:00,3636.72
2019-01-16 09:01:00,3639.93
2019-01-16 10:01:00,3635.82
2019-01-16 11:01:00,3651.53
2019-01-16 12:01:00,3645.15
2019-01-16 13:01:00,3660.74
2019-01-16 14:01:00,3679.57
2019-01-16 15:01:00,3649.92
2019-01-16 16:01:00,3654.7
2019-01-16 17:01:00,3658.87
2019-01-16 18:01:00,3638.04
2019-01-16 19:01:00,3650.77
2019-01-16 20:01:00,3646.13
2019-01-16 21:01:00,3629.76
2019-01-16 22:01:00,3629.95
2019-01-16 23:01:00,3636.85
2019-01-17 00:01:00,3637.4
2019-01-17 01:01:00,3634.68
2019-01-17 02:01:00,3638.29
2019-01-17 03:01:00,3636.12
2019-01-17 04:01:00,3621.68
2019-01-17 05:01:00,3632.02
2019-01-17 06:01:00,3627.16
2019-01-17 07:01:00,3614.8
2019-01-17 08:01:00,3637.22
2019-01-17 09:01:00,3636.57
2019-01-17 10:01:00,3639.13
2019-01-17 11:01:00,3637.27
2019-01-17 12:01:00,3609.32
2019-01-17 13:01:00,3641.09
2019-01-17 14:01:00,3621.16
2019-01-17 15:01:00,3622.88
2019-01-17 16:01:00,3617.46
2019-01-17 17:01:00,3641.95
2019-01-17 18:01:00,3654.21
2019-01-17 19:01:00,3644.45
2019-01-17 20:01:00,3676.06
2019-01-17 21:01:00,3660.55
2019-01-17 22:01:00,3667.46
2019-01-17 23:01:00,3664.51
2019-01-18 00:01:00,3666.93
2019-01-18 01:01:00,3689.82
2019-01-18 02:01:00,3676.2
2019-01-18 03:01:00,3664.78
2019-01-18 04:01:00,3670.19
2019-01-18 05:01:00,3671.58
2019-01-18 06:01:00,3659.51
2019-01-18 07:01:00,3641.31
2019-01-18 08:01:00,3672.55
2019-01-18 09:01:00,3671.56
2019-01-18 10:01:00,3651.05
2019-01-18 11:01:00,3658.81
2019-01-18 12:01:00,3660.16
2019-01-18 13:01:00,3646.29
2019-01-18 14:01:00,3643.25
2019-01-18 15:01:00,3640.63
2019-01-18 16:01:00,3634.8
2019-01-18 17:01:00,3669.03
2019-01-18 18:01:00,3637.58
2019-01-18 19:01:00,3638.56
2019-01-18 20:01:00,3631.76
2019-01-18 21:01:00,3624.06
2019-01-18 22:01:00,3651.29
2019-01-18 23:01:00,3630.4
2019-01-19 00:01:00,3636.51
2019-01-19 01:01:00,3647.46
2019-01-19 02:01:00,3651.37
2019-01-19 03:01:00,3645.31
2019-01-19 04:01:00,3683.48
2019-01-19 05:01:00,3653.75
2019-01-19 06:01:00,3660.34
2019-01-19 07:01:00,3650.83
2019-01-19 08:01:00,3643.48
2019-01-19 09:01:00,3639.18
2019-01-19 10:01:00,3645.12
2019-01-19 11:01:00,3655.32
2019-01-19 12:01:00,3770.63
2019-01-19 13:01:00,3778.79
2019-01-19 14:01:00,3760.2
2019-01-19 15:01:00,3771.52
2019-01-19 16:01:00,3753.3
2019-01-19 17:01:00,3758.77
2019-01-19 18:01:00,3758.73
2019-01-19 19:01:00,3747.15
2019-01-19 20:01:00,3734.8
2019-01-19 21:01:00,3751.85
2019-01-19 22:01:00,3762.79
2019-01-19 23:01:00,3742.82
2019-01-20 00:01:00,3739.08
2019-01-20 01:01:00,3715.06
2019-01-20 02:01:00,3732.5
2019-01-20 03:01:00,3770.61
2019-01-20 04:01:00,3747.94
2019-01-20 05:01:00,3753.3
2019-01-20 06:01:00,3729.78
2019-01-20 07:01:00,3728.23
2019-01-20 08:01:00,3732.4
2019-01-20 09:01:00,3723.47
2019-01-20 10:01:00,3745.22
2019-01-20 11:01:00,3749.85
2019-01-20 12:01:00,3744.74
2019-01-20 13:01:00,3656.19
2019-01-20 14:01:00,3564.62
2019-01-20 15:01:00,3563.98
2019-01-20 16:01:00,3560.55
2019-01-20 17:01:00,3558.88
2019-01-20 18:01:00,3563.76
2019-01-20 19:01:00,3558.4
2019-01-20 20:01:00,3556.04
2019-01-20 21:01:00,3554.31
2019-01-20 22:01:00,3545.54
2019-01-20 23:01:00,3581.12
2019-01-21 00:01:00,3597.19
2019-01-21 01:01:00,3551.09
2019-01-21 02:01:00,3563.55
2019-01-21 03:01:00,3567.47
2019-01-21 04:01:00,3579.04
2019-01-21 05:01:00,3566.42
2019-01-21 06:01:00,3565.12
2019-01-21 07:01:00,3579.45
2019-01-21 08:01:00,3573.25
2019-01-21 09:01:00,3569.76
2019-01-21 10:01:00,3578.46
2019-01-21 11:01:00,3572.64
2019-01-21 12:01:00,3579.99
2019-01-21 13:01:00,3600.03
2019-01-21 14:01:00,3583.52
2019-01-21 15:01:00,3582.2
2019-01-21 16:01:00,3572.53
2019-01-21 17:01:00,3570.64
2019-01-21 18:01:00,3586.93
2019-01-21 19:01:00,3596.01
2019-01-21 20:01:00,3573.97
2019-01-21 21:01:00,3596.59
2019-01-21 22:01:00,3571.45
2019-01-21 23:01:00,3553.8
2019-01-22 00:01:00,3546.23
2019-01-22 01:01:00,3563.33
2019-01-22 02:01:00,3565.85
2019-01-22 03:01:00,3574.71
2019-01-22 04:01:00,3568.65
2019-01-22 05:01:00,3561.14
2019-01-22 06:01:00,3558.13
2019-01-22 07:01:00,3546.92
2019-01-22 08:01:00,3565.75
2019-01-22 09:01:00,3554.24
2019-01-22 10:01:00,3548.61
2019-01-22 11:01:00,3535.23
2019-01-22 12:01:00,3556.48
2019-01-22 13:01:00,3505.82
2019-01-22 14:01:00,3581.38
2019-01-22 15:01:00,3582.22
2019-01-22 16:01:00,3608.05
2019-01-22 17:01:00,3606.53
2019-01-22 18:01:00,3622.44
2019-01-22 19:01:00,3601.12
2019-01-22 20:01:00,3597.61
2019-01-22 21:01:00,3607.22
2019-01-22 22:01:00,3603.17
2019-01-22 23:01:00,3613.72
2019-01-23 00:01:00,3602.42
2019-01-23 01:01:00,3589.6
2019-01-23 02:01:00,3598.72
2019-01-23 03:01:00,3597.7
2019-01-23 04:01:00,3621.25
2019-01-23 05:01:00,3609.48
2019-01-23 06:01:00,3591.46
2019-01-23 07:01:00,3588.1
2019-01-23 08:01:00,3603.12
2019-01-23 09:01:00,3585.73
2019-01-23 10:01:00,3588.24
2019-01-23 11:01:00,3582.1
2019-01-23 12:01:00,3572.71
2019-01-23 13:01:00,3592.92
2019-01-23 14:01:00,3590.44
2019-01-23 15:01:00,3608.38
2019-01-23 16:01:00,3592.21
2019-01-23 17:01:00,3578.75
2019-01-23 18:01:00,3580.32
2019-01-23 19:01:00,3584.76
2019-01-23 20:01:00,3581.18
2019-01-23 21:01:00,3567.44
2019-01-23 22:01:00,3552.79
2019-01-23 23:01:00,3558.6
2019-01-24 00:01:00,3576.67
2019-01-24 01:01:00,3560.17
2019-01-24 02:01:00,3568.35
2019-01-24 03:01:00,3554.96
2019-01-24 04:01:00,3569.68
2019-01-24 05:01:00,3570.01
2019-01-24 06:01:00,3560.05
2019-01-24 07:01:00,3546.57
2019-01-24 08:01:00,3555.81
2019-01-24 09:01:00,3557.86
2019-01-24 10:01:00,3572.49
2019-01-24 11:01:00,3559.23
2019-01-24 12:01:00,3551.69
2019-01-24 13:01:00,3597.99
2019-01-24 14:01:00,3584.78
2019-01-24 15:01:00,3577.79
2019-01-24 16:01:00,3582.78
2019-01-24 17:01:00,3572.95
2019-01-24 18:01:00,3565.71
2019-01-24 19:01:00,3570.44
2019-01-24 20:01:00,3575.76
2019-01-24 21:01:00,3605.47
2019-01-24 22:01:00,3596.65
2019-01-24 23:01:00,3583.48
2019-01-25 00:01:00,3594.08
2019-01-25 01:01:00,3583.81
2019-01-25 02:01:00,3589.9
2019-01-25 03:01:00,3588.67
2019-01-25 04:01:00,3595.13
2019-01-25 05:01:00,3588.3
2019-01-25 06:01:00,3597.44
2019-01-25 07:01:00,3585.35
2019-01-25 08:01:00,3591.75
2019-01-25 09:01:00,3587.59
2019-01-25 10:01:00,3567.5
2019-01-25 11:01:00,3577.71
2019-01-25 12:01:00,3555.78
2019-01-25 13:01:00,3558.03
2019-01-25 14:01:00,3554.92
2019-01-25 15:01:00,3562.56
2019-01-25 16:01:00,3563.57
2019-01-25 17:01:00,3577.76
2019-01-25 18:01:00,3568.27
2019-01-25 19:01:00,3571
2019-01-25 20:01:00,3562.39
2019-01-25 21:01:00,3554.88
2019-01-25 22:01:00,3541.11
2019-01-25 23:01:00,3574.29
2019-01-26 00:01:00,3581.95
2019-01-26 01:01:00,3582.69
2019-01-26 02:01:00,3583.72
2019-01-26 03:01:00,3590.59
2019-01-26 04:01:00,3588.44
2019-01-26 05:01:00,3598.36
2019-01-26 06:01:00,3590.37
2019-01-26 07:01:00,3602.53
2019-01-26 08:01:00,3617.72
2019-01-26 09:01:00,3662.42
2019-01-26 10:01:00,3672.92
2019-01-26 11:01:00,3643.46
2019-01-26 12:01:00,3632.66
