Date,Weighted
2015-01-07 20:01:00,287.8
2015-01-07 21:01:00,292.56
2015-01-07 22:01:00,293.77
2015-01-07 23:01:00,294.92
2015-01-08 00:01:00,293.7
2015-01-08 01:01:00,294.74
2015-01-08 02:01:00,297.67
2015-01-08 03:01:00,302.08
2015-01-08 04:01:00,294.62
2015-01-08 05:01:00,295.26
2015-01-08 06:01:00,297.1
2015-01-08 07:01:00,290.77
2015-01-08 08:01:00,292.47
2015-01-08 09:01:00,291.49
2015-01-08 10:01:00,289.13
2015-01-08 11:01:00,289.21
2015-01-08 12:01:00,286.54
2015-01-08 13:01:00,286.34
2015-01-08 14:01:00,285.75
2015-01-08 15:01:00,282.28
2015-01-08 16:01:00,280.83
2015-01-08 17:01:00,281.73
2015-01-08 18:01:00,284.75
2015-01-08 19:01:00,287.99
2015-01-08 20:01:00,288.5
2015-01-08 21:01:00,288.43
2015-01-08 22:01:00,283.77
2015-01-08 23:01:00,285.15
2015-01-09 00:01:00,284.57
2015-01-09 01:01:00,285.76
2015-01-09 02:01:00,284.21
2015-01-09 03:01:00,284.8
2015-01-09 04:01:00,289.25
2015-01-09 05:01:00,279.41
2015-01-09 06:01:00,280.28
2015-01-09 07:01:00,280.59
2015-01-09 08:01:00,281.01
2015-01-09 09:01:00,283.98
2015-01-09 10:01:00,281.57
2015-01-09 11:01:00,281.96
2015-01-09 12:01:00,281.88
2015-01-09 13:01:00,284.57
2015-01-09 14:01:00,284.03
2015-01-09 15:01:00,282.6
2015-01-09 16:01:00,283.16
2015-01-09 17:01:00,282.57
2015-01-09 18:01:00,284.1
2015-01-09 19:01:00,284.84
2015-01-09 20:01:00,288.4
2015-01-09 21:01:00,284.86
2015-01-09 22:01:00,289.05
2015-01-09 23:01:00,291.99
2015-01-10 00:01:00,289.89
2015-01-10 01:01:00,289.9
2015-01-10 02:01:00,291.44
2015-01-10 03:01:00,285.88
2015-01-10 04:01:00,284.7
2015-01-10 05:01:00,289.02
2015-01-10 06:01:00,287.37
2015-01-10 07:01:00,287.4
2015-01-10 08:01:00,286.42
2015-01-10 09:01:00,284.84
2015-01-10 10:01:00,284.78
2015-01-10 11:01:00,280.57
2015-01-10 12:01:00,278.48
2015-01-10 13:01:00,279.87
2015-01-10 14:01:00,278.11
2015-01-10 15:01:00,276.38
2015-01-10 16:01:00,276.14
2015-01-10 17:01:00,275.69
2015-01-10 18:01:00,278.58
2015-01-10 19:01:00,285.29
2015-01-10 20:01:00,281.44
2015-01-10 21:01:00,281.91
2015-01-10 22:01:00,272.88
2015-01-10 23:01:00,272.71
2015-01-11 00:01:00,274.38
2015-01-11 01:01:00,275.47
2015-01-11 02:01:00,272.51
2015-01-11 03:01:00,273.59
2015-01-11 04:01:00,277.6
2015-01-11 05:01:00,278.3
2015-01-11 06:01:00,274.42
2015-01-11 07:01:00,274.51
2015-01-11 08:01:00,273.76
2015-01-11 09:01:00,274.97
2015-01-11 10:01:00,277.62
2015-01-11 11:01:00,273.72
2015-01-11 12:01:00,273.92
2015-01-11 13:01:00,274.5
2015-01-11 14:01:00,275.66
2015-01-11 15:01:00,276.19
2015-01-11 16:01:00,275.27
2015-01-11 17:01:00,274.18
2015-01-11 18:01:00,269.01
2015-01-11 19:01:00,268.75
2015-01-11 20:01:00,274.92
2015-01-11 21:01:00,269.63
2015-01-11 22:01:00,267.08
2015-01-11 23:01:00,272.16
2015-01-12 00:01:00,265.27
2015-01-12 01:01:00,270.57
2015-01-12 02:01:00,269.11
2015-01-12 03:01:00,268.89
2015-01-12 04:01:00,268.19
2015-01-12 05:01:00,268.66
2015-01-12 06:01:00,265.66
2015-01-12 07:01:00,268.44
2015-01-12 08:01:00,270.66
2015-01-12 09:01:00,272.07
2015-01-12 10:01:00,271.26
2015-01-12 11:01:00,269.95
2015-01-12 12:01:00,267.89
2015-01-12 13:01:00,267.29
2015-01-12 14:01:00,269.16
